ensembl_gene_id	hgnc_symbol	logFC_RETT_TC	PValue_RETT_TC	entrezgene
ENSG00000162601	MYSM1	0.058617678	0.670154953	114803
ENSG00000272734	ADIRF-AS1	-0.045957852	0.67026482	NA
ENSG00000174226	SNX31	0.032443983	0.67033925	169166
ENSG00000160352	ZNF714	0.050752419	0.670420094	148206
ENSG00000164077	MON1A	0.066999529	0.670470433	84315
ENSG00000228120		0.045126131	0.670478377	NA
ENSG00000128000	ZNF780B	0.049518459	0.670513508	163131
ENSG00000177476	OR2G3	-0.038485176	0.670517103	81469
ENSG00000271209	BRDTP1	-0.035761513	0.670653803	NA
ENSG00000255347		-0.047619415	0.670663389	NA
ENSG00000196933	RPS26P11	-0.055450384	0.670757171	NA
ENSG00000210741	MIR196A1	-0.046264769	0.670813996	406972
ENSG00000226288	OR52I2	0.05175538	0.670939775	143502
ENSG00000067829	IDH3G	0.039668999	0.670954042	3421
ENSG00000079156	OSBPL6	0.05836969	0.670960541	114880
ENSG00000061492	WNT8A	0.055093422	0.671151007	7478
ENSG00000228286		-0.047086977	0.671429032	NA
ENSG00000149582	TMEM25	-0.046661396	0.671598531	84866
ENSG00000205864	KRTAP5-6	0.042490783	0.67168714	440023
ENSG00000166086	JAM3	-0.0607056	0.671848559	83700
ENSG00000237037	NDUFA6-AS1	0.049826586	0.671943379	NA
ENSG00000280278		-0.038808373	0.671978376	146512
ENSG00000105695	MAG	0.149916912	0.672130337	4099
ENSG00000096872	IFT74	0.043530041	0.672145963	80173
ENSG00000277214		0.044983866	0.672150598	NA
ENSG00000255874	LINC00346	0.042303154	0.672314015	283487
ENSG00000279249		-0.039031756	0.672426807	NA
ENSG00000216141	MIR941-2	0.043530897	0.672448006	100126339
ENSG00000204505	PRAMEF9	0.041782241	0.67245855	343070
ENSG00000260112		0.039081617	0.672470606	NA
ENSG00000146535	GNA12	0.07635981	0.672554901	2768
ENSG00000099338	CATSPERG	-0.042126491	0.672582933	57828
ENSG00000166220	TBATA	-0.035194073	0.672669692	219793
ENSG00000196814	MVB12B	-0.041698033	0.672724884	89853
ENSG00000114268	PFKFB4	-0.049007985	0.67283322	5210
ENSG00000075651	PLD1	0.168944669	0.672880325	5337
ENSG00000227653	ISCA1P6	0.049676239	0.672920901	NA
ENSG00000079150	FKBP7	-0.042149021	0.673101567	51661
ENSG00000096264	NCR2	-0.04178242	0.673128054	9436
ENSG00000280424		-0.042838159	0.673327585	730668
ENSG00000165175	MID1IP1	0.138629106	0.673408341	58526
ENSG00000138738	PRDM5	0.046973353	0.673414523	11107
ENSG00000106701	FSD1L	-0.039720832	0.673668297	83856
ENSG00000226455		-0.041754125	0.673754508	NA
ENSG00000166104		-0.042268384	0.673773961	NA
ENSG00000176978	DPP7	0.051256279	0.673780533	29952
ENSG00000267166		0.040066878	0.673867509	NA
ENSG00000271412	PRR13P3	-0.03932394	0.673892425	NA
ENSG00000110583	NAA40	0.037178666	0.673942203	79829
ENSG00000224124	POM121L10P	0.034200256	0.674051893	NA
ENSG00000090889	KIF4A	0.043850325	0.674061627	24137
ENSG00000161647	MPP3	0.047580722	0.674096745	4356
ENSG00000166924	NYAP1	-0.053700626	0.674226429	222950
ENSG00000054179	ENTPD2	0.056189735	0.67426844	954
ENSG00000264149		0.037753481	0.674278465	NA
ENSG00000215580	BCORP1	0.04269556	0.674297594	286554
ENSG00000234580		-0.047839139	0.674373306	NA
ENSG00000105825	TFPI2	0.042972081	0.67452719	7980
ENSG00000159792	PSKH1	-0.044054844	0.674535374	5681
ENSG00000204424	LY6G6F	-0.042043166	0.674815857	259215
ENSG00000110375	UPK2	0.042692412	0.67481676	7379
ENSG00000174562	KLK15	-0.043506618	0.675008362	55554
ENSG00000203782	LOR	0.064398705	0.675161612	4014
ENSG00000178243	C9orf62	0.044422841	0.675174505	157927
ENSG00000250318		-0.050482654	0.675194126	NA
ENSG00000125482	TTF1	-0.03814712	0.675251434	7270
ENSG00000234942	GRID1-AS1	-0.038031235	0.675423749	100507470
ENSG00000132204	LINC00470	-0.046202743	0.675494976	NA
ENSG00000216056	MIR891A	-0.036618818	0.675506733	100126341
ENSG00000130948	HSD17B3	0.108822055	0.675547214	3293
ENSG00000228169	PPIAP19	-0.036800377	0.675591934	NA
ENSG00000117560	FASLG	0.040149415	0.675600087	356
ENSG00000169340	PDILT	0.046452222	0.675825282	204474
ENSG00000174837	ADGRE1	0.040914046	0.675994263	2015
ENSG00000137767	SQOR	-0.038618893	0.676016898	58472
ENSG00000154839	SKA1	0.057783473	0.676066589	220134
ENSG00000214660	SLC29A4P2	-0.086222978	0.67615982	NA
ENSG00000245651		0.041897863	0.676213109	283387
ENSG00000157399	ARSE	-0.046519958	0.676245331	415
ENSG00000214796		-0.041971051	0.676283273	NA
ENSG00000173728	C1orf100	-0.044516773	0.676317453	200159
ENSG00000196811	CHRNG	0.04246298	0.676417906	1146
ENSG00000204969	PCDHA2	0.040594373	0.676451114	56146
ENSG00000223749	MIR503HG	0.037937881	0.676489154	84848
ENSG00000214700	C12orf71	0.067299323	0.676492069	728858
ENSG00000256287	LINC02398	0.055525411	0.676562601	NA
ENSG00000249156		0.041956695	0.67664397	NA
ENSG00000007129	CEACAM21	-0.051408304	0.676657673	90273
ENSG00000232998	VPS13A-AS1	0.041060984	0.676681913	NA
ENSG00000173389	IQCF1	0.045784773	0.676870347	132141
ENSG00000198346	ZNF813	0.045825435	0.67698548	126017
ENSG00000149305	HTR3B	-0.0552132	0.677069123	9177
ENSG00000124374	PAIP2B	0.060406062	0.677193042	400961
ENSG00000258887		-0.04485098	0.677308489	NA
ENSG00000168268	NT5DC2	-0.061877118	0.677490486	64943
ENSG00000155313	USP25	0.043171827	0.677591289	29761
ENSG00000227124	ZNF717	-0.051381603	0.677617422	100131827
ENSG00000171747	LGALS4	0.04768303	0.677650299	3960
ENSG00000181903	OR4C6	-0.038327873	0.677671984	219432
ENSG00000206150	RNASE13	0.041875947	0.677711262	440163
ENSG00000221782	MIR548F2	0.050330959	0.677767764	100313771
ENSG00000184351	KRTAP19-1	0.041344447	0.677942695	337882
ENSG00000203872	C6orf163	0.040414606	0.677953963	206412
ENSG00000161594	KLHL10	-0.043454327	0.678052621	317719
ENSG00000221476	MIR1827	-0.068445666	0.678121188	100302217
ENSG00000116251	RPL22	-0.0540354	0.678139705	6146
ENSG00000253441	IGHV3-25	0.038675408	0.67816945	NA
ENSG00000165028	NIPSNAP3B	0.033753002	0.678265685	55335
ENSG00000248610	HSPA8P4	0.035914061	0.678346984	NA
ENSG00000083799	CYLD	0.04302485	0.6784517	1540
ENSG00000159267	HLCS	-0.046472208	0.678485526	3141
ENSG00000157111	TMEM171	0.065557017	0.678571856	134285
ENSG00000221371	MIR1265	-0.034878151	0.678594734	100302116
ENSG00000102048	ASB9	-0.041432532	0.678711943	140462
ENSG00000143476	DTL	-0.035770874	0.678817389	51514
ENSG00000181626	ANKRD62	0.064535632	0.678835232	342850
ENSG00000164197	RNF180	0.037987471	0.678870392	285671
ENSG00000269900	RMRP	-0.046002993	0.678967907	6023
ENSG00000118990	GLRXP3	-0.083642591	0.679169729	NA
ENSG00000169239	CA5B	0.053385407	0.679244353	11238
ENSG00000136936	XPA	-0.05257636	0.67927269	7507
ENSG00000171804	WDR87	0.047978026	0.679313957	83889
ENSG00000066136	NFYC	0.032812833	0.679343692	4802
ENSG00000087903	RFX2	0.060966707	0.679422547	5990
ENSG00000211764	TRBJ2-1	-0.043891983	0.679432482	NA
ENSG00000088888	MAVS	0.042843368	0.679509758	57506
ENSG00000240935	PLGLA	0.043097179	0.679582133	NA
ENSG00000205325		0.036728055	0.679635914	NA
ENSG00000183666	GUSBP1	-0.044206569	0.679640232	728411
ENSG00000237675	TEX36-AS1	0.038550442	0.679804466	100169752
ENSG00000221944	TIGD1	0.041022312	0.6798308	200765
ENSG00000155903	RASA2	-0.077253796	0.679862596	5922
ENSG00000072609	CHFR	0.044149814	0.679864201	55743
ENSG00000100077	GRK3	-0.06324098	0.679933537	157
ENSG00000160712	IL6R	0.037783058	0.679981146	3570
ENSG00000174453	VWC2L	0.043184049	0.680027259	402117
ENSG00000231782	LINC00575	0.043614255	0.680048308	439934
ENSG00000186509	OR9Q1	0.039732957	0.680052969	219956
ENSG00000263368		0.042333428	0.680153713	NA
ENSG00000259275		-0.043185231	0.680176102	NA
ENSG00000196209	SIRPB2	0.042483236	0.680176716	284759
ENSG00000186440	OR6P1	-0.03668459	0.68020044	128366
ENSG00000214013	GANC	-0.034557841	0.680280502	2595
ENSG00000185290	NUPR2	-0.045031813	0.680302438	389493
ENSG00000221563	MIR1269A	0.048335777	0.6803412	100302177
ENSG00000127152	BCL11B	-0.037352651	0.680353909	64919
ENSG00000182783	OR2T29	0.054181061	0.680429969	343563
ENSG00000128016	ZFP36	-0.208293592	0.680529659	7538
ENSG00000118873	RAB3GAP2	0.04160588	0.680641461	25782
ENSG00000281365		0.048753792	0.680789654	NA
ENSG00000250954		0.048857109	0.6809119	101928622
ENSG00000164023	SGMS2	-0.043868134	0.68092675	166929
ENSG00000243056	EIF4EBP3	0.067620339	0.68100371	8637
ENSG00000200394	SNORA38B	0.047042233	0.681062884	100124536
ENSG00000101986	ABCD1	-0.042927795	0.681085719	215
ENSG00000080608	PUM3	-0.040476742	0.681101033	9933
ENSG00000109758	HGFAC	0.051452508	0.681129558	3083
ENSG00000144354	CDCA7	0.038063862	0.681139638	83879
ENSG00000166546	BEAN1	0.060570097	0.681172001	146227
ENSG00000180929	GPR62	0.177132861	0.681172076	118442
ENSG00000116044	NFE2L2	0.055977109	0.681298609	4780
ENSG00000259630		0.047352554	0.681493284	NA
ENSG00000184502	GAST	0.05255564	0.681545842	2520
ENSG00000158571	PFKFB1	-0.041274205	0.681594544	5207
ENSG00000136490	LIMD2	0.037082532	0.681714148	80774
ENSG00000260018		0.041815153	0.681716821	NA
ENSG00000267742	FAM60CP	-0.040551068	0.681804745	NA
ENSG00000204195	AWAT1	-0.045850499	0.681872326	158833
ENSG00000217680	UBE2V1P15	-0.046875875	0.681966921	NA
ENSG00000231909	MAP1LC3BP1	0.038653666	0.681991371	NA
ENSG00000146833	TRIM4	-0.052316159	0.682005069	89122
ENSG00000100372	SLC25A17	0.061568225	0.68203363	10478
ENSG00000160181	TFF2	-0.050224204	0.68206799	7032
ENSG00000215301	DDX3X	-0.038331387	0.682107728	1654
ENSG00000186115	CYP4F2	0.038773101	0.682215513	8529
ENSG00000135747	ZNF670-ZNF695	0.038672744	0.682325815	NA
ENSG00000160460	SPTBN4	0.080843787	0.682331212	57731
ENSG00000226122	DDC-AS1	0.037612677	0.682340169	100129427
ENSG00000125900	SIRPD	-0.039866169	0.682438777	128646
ENSG00000165953	SERPINA12	0.055374655	0.682472993	145264
ENSG00000183706	OR4N4	0.051030559	0.682771739	283694
ENSG00000236175	SSU72P6	-0.048649722	0.682786217	NA
ENSG00000197935	ZNF311	0.06145315	0.682911864	282890
ENSG00000164221	CCDC112	-0.054248692	0.682970714	153733
ENSG00000137033	IL33	0.037712602	0.68305162	90865
ENSG00000178826	TMEM139	0.065283557	0.683058775	135932
ENSG00000229886		0.049648708	0.683093018	NA
ENSG00000205622		0.062873156	0.683179709	NA
ENSG00000250620	LINC02515	-0.04609021	0.68327939	NA
ENSG00000196235	SUPT5H	0.033030983	0.683312197	6829
ENSG00000204789	ZNF204P	-0.077550223	0.683376792	NA
ENSG00000152192	POU4F1	-0.044331759	0.683383422	5457
ENSG00000237424	FOXD2-AS1	0.048161214	0.683387716	84793
ENSG00000221459	SNORA11C	-0.040822174	0.683397286	100124540
ENSG00000132514	CLEC10A	-0.042788796	0.683474564	10462
ENSG00000172640	OR10AD1	-0.037985431	0.683477296	121275
ENSG00000186212	SOWAHB	-0.052031307	0.683498065	345079
ENSG00000116157	GPX7	-0.04187937	0.683536421	2882
ENSG00000255558		-0.036078258	0.683540137	NA
ENSG00000186532	SMYD4	0.045290945	0.683551049	114826
ENSG00000148660	CAMK2G	-0.042260963	0.683635012	818
ENSG00000176390	CRLF3	0.064640841	0.68363762	51379
ENSG00000143374	TARS2	0.052651219	0.683690218	80222
ENSG00000169174	PCSK9	-0.036493918	0.683734145	255738
ENSG00000196415	PRTN3	0.0500148	0.683805091	5657
ENSG00000102309	PIN4	-0.047662866	0.683835749	5303
ENSG00000133812	SBF2	-0.050330318	0.683959097	81846
ENSG00000114859	CLCN2	0.036436095	0.684014158	1181
ENSG00000170312	CDK1	-0.037774751	0.684294744	983
ENSG00000170044	ZPLD1	-0.050416697	0.684340994	131368
ENSG00000145088	EAF2	-0.041022097	0.684375241	55840
ENSG00000102032	RENBP	0.095833172	0.684432108	5973
ENSG00000100739	BDKRB1	0.045837511	0.684445669	623
ENSG00000113396	SLC27A6	0.043696105	0.684551054	28965
ENSG00000134717	BTF3L4	0.044789524	0.684760732	91408
ENSG00000121481	RNF2	-0.040732685	0.684803143	6045
ENSG00000005436	GCFC2	-0.053961786	0.684931181	6936
ENSG00000204460	LINC01854	0.036337325	0.685070004	151121
ENSG00000185236	RAB11B	-0.037825421	0.685314272	9230
ENSG00000183186	C2CD4C	0.043792072	0.685387097	126567
ENSG00000116194	ANGPTL1	-0.045576483	0.685450904	9068
ENSG00000266818		0.042190738	0.685485037	NA
ENSG00000104951	IL4I1	-0.05604197	0.685602139	259307
ENSG00000176095	IP6K1	-0.040495208	0.685613187	9807
ENSG00000175718	RBMXL3	-0.046973867	0.685621511	139804
ENSG00000010810	FYN	0.039872531	0.685716376	2534
ENSG00000101292	PROKR2	-0.051452093	0.685725787	128674
ENSG00000199075	MIR26A1	0.041347054	0.68575284	407015
ENSG00000100105	PATZ1	0.046743362	0.685833082	23598
ENSG00000189306	RRP7A	-0.049467451	0.685855247	27341
ENSG00000130176	CNN1	-0.043598356	0.685862185	1264
ENSG00000261222		0.035776599	0.685879613	101928343
ENSG00000242779	ZNF702P	-0.078707386	0.685924612	79986
ENSG00000206072	SERPINB11	0.038016972	0.686078428	89778
ENSG00000121621	KIF18A	0.049389546	0.686147527	81930
ENSG00000273079	GRIN2B	0.072642711	0.686151265	2904
ENSG00000148200	NR6A1	-0.039187679	0.68616851	2649
ENSG00000265293	ARGFXP2	-0.037402264	0.686212705	NA
ENSG00000225244		0.046566982	0.686214504	NA
ENSG00000125878	TCF15	-0.036508723	0.68633808	6939
ENSG00000126856	PRDM7	-0.039004765	0.686422155	11105
ENSG00000104237	RP1	0.03961569	0.686516072	107984125
ENSG00000104237	RP1	0.03961569	0.686516072	6101
ENSG00000257594	GALNT4	0.066687201	0.686594978	8693
ENSG00000168447	SCNN1B	0.044273848	0.686654307	6338
ENSG00000257634		0.041954059	0.686664427	NA
ENSG00000163395	IGFN1	0.047608784	0.686672166	91156
ENSG00000188403	IGHV1OR15-9	0.05490855	0.686676945	NA
ENSG00000254726	MEX3A	0.083318112	0.686740276	92312
ENSG00000152467	ZSCAN1	-0.045855046	0.686843514	284312
ENSG00000252242	RNU7-115P	0.042842979	0.68687979	NA
ENSG00000213438	YBX2P1	-0.036125191	0.686884508	NA
ENSG00000101974	ATP11C	0.039752667	0.686953079	286410
ENSG00000104889	RNASEH2A	0.04306653	0.687042099	10535
ENSG00000204065	TCEAL5	-0.111674643	0.687135226	340543
ENSG00000144962	SPATA16	-0.048835352	0.687379851	83893
ENSG00000224600		0.0471503	0.687379988	NA
ENSG00000127083	OMD	-0.05393504	0.687485829	4958
ENSG00000178125	PPP1R42	0.042653937	0.687570054	286187
ENSG00000010404	IDS	0.039141054	0.687652697	3423
ENSG00000125430	HS3ST3B1	-0.040648438	0.687669821	9953
ENSG00000142192	APP	-0.062150833	0.687722941	351
ENSG00000163703	CRELD1	-0.040065967	0.687831409	78987
ENSG00000160951	PTGER1	-0.053089875	0.688044279	5731
ENSG00000183742	MACC1	0.045163167	0.688122952	346389
ENSG00000164821	DEFA4	0.043840024	0.688288314	1669
ENSG00000221305	MIR548I3	0.04414333	0.6882899	100302186
ENSG00000255855	KDM4F	0.034492454	0.68834441	NA
ENSG00000137504	CREBZF	0.04085657	0.688416031	58487
ENSG00000158636	EMSY	-0.045340587	0.688430092	56946
ENSG00000242866	STRC	0.042195209	0.688496143	161497
ENSG00000142661	MYOM3	0.039136871	0.688597171	127294
ENSG00000110076	NRXN2	-0.046620374	0.688828752	9379
ENSG00000166896	ATP23	-0.061365035	0.68890577	91419
ENSG00000234200		0.042717165	0.688910173	NA
ENSG00000230062	ANKRD66	-0.041498653	0.689138162	100287718
ENSG00000139055	ERP27	-0.05274748	0.689154819	121506
ENSG00000003400	CASP10	0.036368295	0.689239331	843
ENSG00000267289		-0.036784618	0.689282795	NA
ENSG00000240889	NDUFB2-AS1	-0.041851461	0.689320793	100134713
ENSG00000100714	MTHFD1	-0.050004465	0.6893554	4522
ENSG00000118162	KPTN	0.048798192	0.689510333	11133
ENSG00000118363	SPCS2	0.04832937	0.689542286	9789
ENSG00000152932	RAB3C	-0.049596147	0.689628354	115827
ENSG00000205155	PSENEN	0.042386726	0.689732469	55851
ENSG00000256667	KLRA1P	-0.046860016	0.689872462	NA
ENSG00000186766	FOXI2	0.042329612	0.68989881	399823
ENSG00000205758	CRYZL1	0.043806894	0.689933986	9946
ENSG00000140254	DUOXA1	-0.046935134	0.689967943	90527
ENSG00000132000	PODNL1	0.037275308	0.690045125	79883
ENSG00000204764	RANBP17	-0.046149027	0.690050905	64901
ENSG00000165699	TSC1	0.051671548	0.690052296	7248
ENSG00000204252	HLA-DOA	0.052486927	0.690101138	3111
ENSG00000213400	RPL12P18	-0.042767607	0.69015326	NA
ENSG00000028116	VRK2	-0.058575886	0.690172124	7444
ENSG00000104723	TUSC3	0.047819588	0.690214775	7991
ENSG00000225331	LINC01678	-0.053549817	0.690438879	NA
ENSG00000226972	RPL12P19	0.041591292	0.690487712	NA
ENSG00000204581	ACOXL-AS1	-0.042747204	0.690658906	400997
ENSG00000232742	RHOQP2	0.060522566	0.690679364	NA
ENSG00000152229	PSTPIP2	-0.044857485	0.690716707	9050
ENSG00000256188	TAS2R30	-0.035835546	0.690728441	259293
ENSG00000188655	RNASE9	-0.036227497	0.690933075	390443
ENSG00000105556	MIER2	0.052591809	0.691279787	54531
ENSG00000228570	NUTM2E	-0.045411372	0.691299221	283008
ENSG00000071073	MGAT4A	-0.046013503	0.691326073	11320
ENSG00000121236	TRIM6	0.043263998	0.691371241	117854
ENSG00000085840	ORC1	0.050781466	0.691408683	4998
ENSG00000280213	UCKL1-AS1	0.038162674	0.691517108	100113386
ENSG00000207938	MIR511	0.044409803	0.691525519	574445
ENSG00000213090		-0.043890223	0.691528002	NA
ENSG00000177602	HASPIN	0.036949735	0.691535417	83903
ENSG00000153086	ACMSD	0.052327789	0.691565349	130013
ENSG00000252135	RNVU1-2	0.043101747	0.69182816	NA
ENSG00000203496		0.039193442	0.691840755	NA
ENSG00000248555	LINC01339	0.034914946	0.691880992	NA
ENSG00000123130	ACOT9	-0.05564193	0.691911669	23597
ENSG00000184260	HIST2H2AC	-0.107509858	0.691946433	8338
ENSG00000184624	ZNF72P	0.052671064	0.69201386	NA
ENSG00000224984		0.036816522	0.6920228	NA
ENSG00000232150	ST13P4	0.043474903	0.692090744	NA
ENSG00000196859	KRT39	-0.0585319	0.692319561	390792
ENSG00000182447	OTOL1	-0.033612167	0.692418987	131149
ENSG00000185638	FTH1P14	-0.038552982	0.69243076	NA
ENSG00000147873	IFNA5	0.04311394	0.692458044	3442
ENSG00000115275	MOGS	0.069250132	0.692523515	7841
ENSG00000168297	PXK	-0.11769796	0.692527056	54899
ENSG00000186572	DEFB107A	-0.043572223	0.692639147	503614
ENSG00000186572	DEFB107A	-0.043572223	0.692639147	245910
ENSG00000231560	CLEC12A-AS1	0.048602985	0.692732895	400002
ENSG00000216135	MIR885	0.043706763	0.692972133	100126334
ENSG00000236335		-0.038157189	0.692979991	NA
ENSG00000155034	FBXL18	0.034649723	0.693108766	80028
ENSG00000178934	LGALS7B	0.03537347	0.693219858	653499
ENSG00000178934	LGALS7B	0.03537347	0.693219858	3963
ENSG00000110448	CD5	0.041861459	0.693243152	921
ENSG00000264254		-0.043919115	0.693243366	NA
ENSG00000223878	PPIAP53	0.038292876	0.69334244	NA
ENSG00000258683		-0.04533219	0.693426757	NA
ENSG00000279772		0.047607719	0.693454711	NA
ENSG00000183813	CCR4	0.058717082	0.693521678	1233
ENSG00000120322	PCDHB8	0.038071027	0.693613587	56128
ENSG00000209645	SNORD105	-0.044078603	0.693778869	692229
ENSG00000185130	HIST1H2BL	-0.039315288	0.693874512	8340
ENSG00000178401	DNAJC22	0.047197971	0.693875736	79962
ENSG00000165309	ARMC3	0.038260373	0.693901962	219681
ENSG00000125931	CITED1	-0.09582995	0.693952889	4435
ENSG00000110203	FOLR3	0.037546861	0.694004246	2352
ENSG00000265060	PPY2P	-0.046766251	0.694033284	23614
ENSG00000140043	PTGR2	0.045691168	0.694104052	145482
ENSG00000173930	SLCO4C1	0.034754204	0.694141325	353189
ENSG00000207493	SNORA46	0.050387653	0.694236816	677827
ENSG00000204450	TRIM64	0.034027467	0.694362413	120146
ENSG00000152402	GUCY1A2	0.036497361	0.694413956	2977
ENSG00000238013		0.04361052	0.694777227	NA
ENSG00000276292		-0.035914691	0.694832491	NA
ENSG00000255193		-0.051692326	0.694950696	NA
ENSG00000125813	PAX1	0.040530059	0.694966354	5075
ENSG00000241361	SLC25A24P1	0.039202662	0.695019958	NA
ENSG00000280113		0.042791056	0.695095485	NA
ENSG00000164093	PITX2	-0.040884654	0.695121368	5308
ENSG00000166147	FBN1	0.035181119	0.695204832	2200
ENSG00000132122	SPATA6	-0.045070456	0.69527368	54558
ENSG00000246774	ZCCHC23	0.048708128	0.695283902	645078
ENSG00000216657	GLRX3P2	-0.043627356	0.695286426	NA
ENSG00000227141		-0.044063436	0.695433737	NA
ENSG00000162367	TAL1	0.038596993	0.695490123	6886
ENSG00000127903	ZNF835	0.04456174	0.695494323	90485
ENSG00000280109	PLAC4	0.046845313	0.695526843	191585
ENSG00000116329	OPRD1	-0.050965725	0.695673752	4985
ENSG00000141384	TAF4B	0.049275163	0.695684112	6875
ENSG00000207948	MIR328	0.039285752	0.695715021	442901
ENSG00000205359	SLCO6A1	-0.034731208	0.695767194	133482
ENSG00000214022	REPIN1	0.040413277	0.695838597	29803
ENSG00000140350	ANP32A	-0.061675909	0.695877279	8125
ENSG00000113302	IL12B	-0.036043812	0.695940761	3593
ENSG00000236336		0.037651072	0.695955379	NA
ENSG00000156234	CXCL13	-0.040189007	0.695978806	10563
ENSG00000130024	PHF10	0.037905955	0.696018592	55274
ENSG00000164070	HSPA4L	-0.061095584	0.696255688	22824
ENSG00000228528		-0.04068464	0.696369514	NA
ENSG00000164180	TMEM161B	0.047858066	0.696603208	153396
ENSG00000221264	MIR1284	-0.03329039	0.696706762	100302112
ENSG00000245017	LINC02453	-0.041895107	0.696745802	643770
ENSG00000128052	KDR	0.041626309	0.696763116	3791
