ensembl_gene_id	logFC_ICM	PValue_ICM	hgnc_symbol	entrezgene
ENSG00000204308	0.185787728	0.393821716	RNF5	6048
ENSG00000204310	0.317696192	0.029877585	AGPAT1	10554
ENSG00000204311	0.620425449	0.119780081	PJVK	494513
ENSG00000204314	0.449514328	0.151993027	PRRT1	80863
ENSG00000204315	-0.400247105	0.335088114	FKBPL	63943
ENSG00000204316	0.224479078	0.158438317	MRPL38	64978
ENSG00000204323	0.002500199	0.993739363	SMIM5	643008
ENSG00000204334	0.976260895	0.127231598	ERICH2	285141
ENSG00000204344	-0.660206252	0.024722489	STK19	8859
ENSG00000204348	0.206485189	0.398268021	DXO	1797
ENSG00000204351	0.249618876	0.110236313	SKIV2L	6499
ENSG00000204356	0.222832882	0.166409604	NELFE	7936
ENSG00000204361	-0.260178839	0.696069485	NXPE2	120406
ENSG00000204366	-0.545903724	0.240469155	ZBTB12	221527
ENSG00000204370	-0.381549796	0.187542094	SDHD	6392
ENSG00000204371	0.478100918	0.038702283	EHMT2	10919
ENSG00000204381	0.241863575	0.356287793	LAYN	143903
ENSG00000204386	-0.131513404	0.388724704	NEU1	4758
ENSG00000204387	-0.024034513	0.921044915	C6orf48	50854
ENSG00000204388	-0.794322888	0.076738931	HSPA1B	3304
ENSG00000204389	-0.498421497	0.346396763	HSPA1A	3303
ENSG00000204390	0.269471798	0.485740948	HSPA1L	3305
ENSG00000204392	-0.219551397	0.325601986	LSM2	57819
ENSG00000204394	0.063943623	0.737578848	VARS	7407
ENSG00000204396	0.506341191	0.117949532	VWA7	80737
ENSG00000204397	0.246662081	0.394810701	CARD16	114769
ENSG00000204403	0.332378013	0.48035952	CASP12	100506742
ENSG00000204406	-0.259985269	0.341928627	MBD5	55777
ENSG00000204410	0.427390894	0.176376638	MSH5	4439
ENSG00000204420	0.877610906	0.056064311	MPIG6B	80739
ENSG00000204427	-0.176574112	0.296348261	ABHD16A	7920
ENSG00000204428	0.899117453	0.014397887	LY6G5C	80741
ENSG00000204435	0.72820485	0.001500424	CSNK2B	1460
ENSG00000204438	-0.029781962	0.883653303	GPANK1	7918
ENSG00000204439	0.077005951	0.619092626	C6orf47	57827
ENSG00000204442	0.495394447	0.312695284	FAM155A	728215
ENSG00000204444	0.324089167	0.284292552	APOM	55937
ENSG00000204463	0.195441934	0.195144473	BAG6	7917
ENSG00000204469	0.042572821	0.805217464	PRRC2A	7916
ENSG00000204472	0.231568986	0.564042192	AIF1	199
ENSG00000204482	0.36374637	0.343384255	LST1	7940
ENSG00000204498	0.158440882	0.532211769	NFKBIL1	4795
ENSG00000204514	-0.064629011	0.813488148	ZNF814	730051
ENSG00000204516	0.436735805	0.37557067	MICB	4277
ENSG00000204519	-0.075916246	0.83886377	ZNF551	90233
ENSG00000204520	0.472132959	0.087884291	MICA	100507436
ENSG00000204524	0.139322099	0.416257066	ZNF805	390980
ENSG00000204525	0.462654133	0.085551181	HLA-C	3107
ENSG00000204531	0.218700104	0.668607297	POU5F1	5460
ENSG00000204536	0.274217937	0.265034806	CCHCR1	54535
ENSG00000204540	1.095874689	0.04585307	PSORS1C1	170679
ENSG00000204544	0.535289638	0.430125954	MUC21	394263
ENSG00000204560	0.005738184	0.965494958	DHX16	8449
ENSG00000204564	0.536154368	0.010609809	C6orf136	221545
ENSG00000204568	-0.231296046	0.272344123	MRPS18B	28973
ENSG00000204569	-0.1473871	0.461951889	PPP1R10	5514
ENSG00000204574	-0.010759672	0.946818743	ABCF1	23
ENSG00000204576	0.280160348	0.235772295	PRR3	80742
ENSG00000204580	0.407130946	0.057671238	DDR1	780
ENSG00000204590	-0.048855103	0.769421028	GNL1	2794
ENSG00000204592	0.167256494	0.376290513	HLA-E	3133
ENSG00000204595	0.732437014	0.313943959	DPRX	503834
ENSG00000204599	-0.009359426	0.969480639	TRIM39	56658
ENSG00000204604	-0.886526264	0.07119943	ZNF468	90333
ENSG00000204604	-0.886526264	0.07119943	ZNF468	162967
ENSG00000204610	0.333980277	0.630405555	TRIM15	89870
ENSG00000204611	0.032325461	0.913003139	ZNF616	90317
ENSG00000204619	0.222114166	0.15649685	PPP1R11	6992
ENSG00000204624	-0.04687226	0.945687822	DISP3	57540
ENSG00000204628	-0.077287008	0.6701395	RACK1	10399
ENSG00000204632	0.256050803	0.619482447	HLA-G	3135
ENSG00000204634	-0.27340302	0.292005768	TBC1D8	11138
ENSG00000204642	-0.264895328	0.269590785	HLA-F	3134
ENSG00000204644	0.946931079	0.36243304	ZFP57	346171
ENSG00000204655	0.262572097	0.670236886	MOG	4340
ENSG00000204673	0.15000861	0.387950916	AKT1S1	84335
ENSG00000204681	0.381001701	0.084624783	GABBR1	2550
ENSG00000204682	-0.160929473	0.711309003	CASC10	399726
ENSG00000204711	-1.190687423	0.148471633	C9orf135	138255
ENSG00000204713	0.309863755	0.036686022	TRIM27	5987
ENSG00000204740	-0.223079345	0.753716415	MALRD1	340895
ENSG00000204764	0.870832313	0.035025425	RANBP17	64901
ENSG00000204790	0.79667651	0.358470405		NA
ENSG00000204822	0.460588874	0.019246742	MRPL53	116540
ENSG00000204839	0.2538406	0.516619044	MROH6	642475
ENSG00000204842	-0.228274213	0.136390784	ATXN2	6311
ENSG00000204843	0.411123628	0.014302952	DCTN1	1639
ENSG00000204850	0.638001443	0.271352118		NA
ENSG00000204851	1.291725658	0.028590207	PNMA8B	57469
ENSG00000204852	0.15201972	0.391671989	TCTN1	79600
ENSG00000204856	-0.291336596	0.364398679	FAM216A	29902
ENSG00000204859	0.807113878	0.003188894	ZBTB48	3104
ENSG00000204860	-1.019233508	0.07339982	FAM201A	NA
ENSG00000204882	-2.064181245	0.022613512	GPR20	2843
ENSG00000204899	-0.11936954	0.561618469	MZT1	440145
ENSG00000204904	0.674388683	0.236231229	LINC01545	NA
ENSG00000204920	0.282394059	0.30491424	ZNF155	7711
ENSG00000204922	0.327820242	0.247742011	UQCC3	790955
ENSG00000204923	-0.575898926	0.245960746	FBXO48	554251
ENSG00000204928	-1.703437189	0.054364947	GRXCR2	643226
ENSG00000204930	1.149270182	0.071555044	FAM221B	392307
ENSG00000204936	-1.910419786	0.026210728	CD177	57126
ENSG00000204946	-0.281677023	0.182794392	ZNF783	100289678
ENSG00000204947	-0.198100465	0.733018318	ZNF425	155054
ENSG00000204950	-0.221302153	0.725596682	LRRC10B	390205
ENSG00000204954	0.639509222	0.004473874	C12orf73	728568
ENSG00000204956	-0.659902612	0.147599052	PCDHGA1	56114
ENSG00000204961	0.178081488	0.785736986	PCDHA9	9752
ENSG00000204977	-0.011620356	0.938707071	TRIM13	10206
ENSG00000204991	0.029374459	0.94392754	SPIRE2	84501
ENSG00000205018	-0.161868035	0.805244005		100129697
ENSG00000205038	-1.096939231	0.064687033	PKHD1L1	93035
ENSG00000205045	-0.995778922	0.116133595	SLFN12L	100506736
ENSG00000205060	-0.326630051	0.185852536	SLC35B4	84912
ENSG00000205078	0.490525402	0.50180707	SYCE1L	100130958
ENSG00000205084	0.239976479	0.324049619	TMEM231	79583
ENSG00000205085	0.06490023	0.851349673	FAM71F2	346653
ENSG00000205090	0.52984347	0.182385603	TMEM240	339453
ENSG00000205106	0.515779264	0.273090041		NA
ENSG00000205111	-0.948805251	0.221735303	CDKL4	344387
ENSG00000205129	1.132551895	0.021460882	C4orf47	441054
ENSG00000205133	-0.392929889	0.080296132	TRIQK	286144
ENSG00000205138	0.402784104	0.172336319	SDHAF1	644096
ENSG00000205155	0.080516646	0.740898338	PSENEN	55851
ENSG00000205176	1.14052057	0.099560721	REXO1L1P	NA
ENSG00000205189	0.040084391	0.827596341	ZBTB10	65986
ENSG00000205208	0.716875552	0.009735854	C4orf46	201725
ENSG00000205209	-0.180657721	0.768471966	SCGB2B2	284402
ENSG00000205213	-0.606848934	0.00553711	LGR4	55366
ENSG00000205220	0.308037804	0.24860665	PSMB10	5699
ENSG00000205221	-1.31526235	0.014595293	VIT	5212
ENSG00000205250	-0.189679399	0.246891815	E2F4	1874
ENSG00000205268	0.398589453	0.03051763	PDE7A	5150
ENSG00000205269	-0.249421762	0.350893217	TMEM170B	100113407
ENSG00000205277	0.16763373	0.778800891	MUC12	10071
ENSG00000205302	-0.254872258	0.17357606	SNX2	6643
ENSG00000205307	1.083245055	0.040909159	SAP25	100316904
ENSG00000205309	0.592496288	0.016951179	NT5M	56953
ENSG00000205318	0.775468622	0.311019301	GCNT2P1	NA
ENSG00000205323	-0.091476214	0.744790682	SARNP	84324
ENSG00000205334	0.916906084	0.010279238	LINC01460	NA
ENSG00000205336	-0.07280951	0.767144554	ADGRG1	9289
ENSG00000205339	-0.66650684	0.011708172	IPO7	10527
ENSG00000205352	-0.190665904	0.572496896	PRR13	54458
ENSG00000205356	0.668083125	0.011726412	TECPR1	25851
ENSG00000205362	-1.797930759	0.030018452	MT1A	4489
ENSG00000205363	-0.030015105	0.904157238	INSYN1	388135
ENSG00000205364	0.192068973	0.680493104	MT1M	4499
ENSG00000205403	-0.790834405	0.000425424	CFI	3426
ENSG00000205413	-0.011907427	0.962671397	SAMD9	54809
ENSG00000205423	0.096369648	0.715062632	CNEP1R1	255919
ENSG00000205436	-0.299732044	0.679436057	EXOC3L4	91828
ENSG00000205464	0.478880592	0.091822198	ATP6AP1L	92270
ENSG00000205476	-0.379179848	0.032976326	CCDC85C	317762
ENSG00000205502	-0.392219792	0.383124861	C2CD4B	388125
ENSG00000205517	-0.261809038	0.487263151	RGL3	57139
ENSG00000205531	0.226922807	0.06036739	NAP1L4	4676
ENSG00000205542	0.154388253	0.335410509	TMSB4X	7114
ENSG00000205544	0.528667302	0.05007018	TMEM256	254863
ENSG00000205560	0.704491919	0.000562315	CPT1B	1375
ENSG00000205581	0.130535034	0.511716753	HMGN1	3150
ENSG00000205592	0.844112641	0.197198025	MUC19	283463
ENSG00000205593	0.634101607	0.063736143	DENND6B	414918
ENSG00000205629	0.526739395	0.003547786	LCMT1	51451
ENSG00000205643	0.263191884	0.287495506	CDPF1	150383
ENSG00000205659	0.017685517	0.934674657	LIN52	91750
ENSG00000205670	-0.034658571	0.891964408	SMIM11A	54065
ENSG00000205678	-0.134933398	0.572748754	TECRL	253017
ENSG00000205683	0.264118806	0.309764185	DPF3	8110
ENSG00000205702	0.80405551	0.257050234	CYP2D7	1564
ENSG00000205707	-0.280618421	0.195563948	ETFRF1	144363
ENSG00000205710	-0.485271229	0.429128286	C17orf107	100130311
ENSG00000205726	0.124986989	0.340026507	ITSN1	6453
ENSG00000205730	-0.042087598	0.808736275	ITPRIPL2	162073
ENSG00000205740	0.637335039	0.257872618		NA
ENSG00000205744	0.307372169	0.448563174	DENND1C	79958
ENSG00000205758	-0.088410009	0.632969435	CRYZL1	9946
ENSG00000205765	-0.329116161	0.1070342	C5orf51	285636
ENSG00000205784	-1.181098577	0.182136317	ARRDC5	645432
ENSG00000205786	0.241968153	0.688087811	LINC01531	NA
ENSG00000205791	0.976461081	0.031093676	LOH12CR2	NA
ENSG00000205795	0.291759085	0.587957104	CYS1	192668
ENSG00000205808	-0.506939227	0.138164822	PLPP6	403313
ENSG00000205832	0.559990248	0.420558038	C16orf96	342346
ENSG00000205835	-0.720740716	0.326417674	GMNC	647309
ENSG00000205853	-0.349193666	0.640229951	RFPL3S	NA
ENSG00000205922	-0.237681634	0.659243858		390874
ENSG00000205929	-0.781224458	0.327631878	C21orf62	56245
ENSG00000205930	0.181069912	0.731527385	C21orf62-AS1	NA
ENSG00000205937	0.029251362	0.870725621	RNPS1	10921
ENSG00000205978	0.040138232	0.826647418	NYNRIN	57523
ENSG00000205981	-0.042278461	0.837670607	DNAJC19	131118
ENSG00000206052	-0.640014109	0.095527802	DOK6	220164
ENSG00000206053	0.004766007	0.984992412	JPT2	90861
ENSG00000206077	-1.29429914	0.033251632	ZDHHC11B	653082
ENSG00000206150	-0.836135681	0.174189634	RNASE13	440163
ENSG00000206159	0.794926163	0.247180349	GYG2P1	NA
ENSG00000206172	1.849689675	0.000145257	HBA1	3039
ENSG00000206190	0.026532915	0.938247585	ATP10A	57194
ENSG00000206344	-0.127070315	0.722369626	HCG27	NA
ENSG00000206384	-0.019705595	0.968457213	COL6A6	131873
ENSG00000206418	-0.363124134	0.167191642	RAB12	201475
ENSG00000206432	0.03129008	0.956589759	TMEM200C	645369
ENSG00000206503	0.232836561	0.286045463	HLA-A	3105
ENSG00000206527	-0.137562525	0.558437773	HACD2	201562
ENSG00000206530	0.320093195	0.182668098	CFAP44	55779
ENSG00000206535	-0.165338237	0.709675953	LNP1	348801
ENSG00000206538	-0.427157975	0.181942118	VGLL3	389136
ENSG00000206549	-0.204246796	0.668074539	PRSS50	NA
ENSG00000206559	-0.810998092	0.088075934	ZCWPW2	152098
ENSG00000206560	-0.343194316	0.046779269	ANKRD28	23243
ENSG00000206561	1.007899495	0.034495994	COLQ	8292
ENSG00000206562	0.097560113	0.6468923	METTL6	131965
ENSG00000206579	-0.463769275	0.493236596	XKR4	114786
ENSG00000211445	-0.230131926	0.250246003	GPX3	2878
ENSG00000211448	-0.108459393	0.678565672	DIO2	1734
ENSG00000211450	0.428636067	0.01820457	SELENOH	280636
ENSG00000211451	-0.168774877	0.798067668	GNRHR2	NA
ENSG00000211454	1.543291504	0.007985839	AKR7L	246181
ENSG00000211455	0.106721629	0.589281287	STK38L	23012
ENSG00000211456	-0.232563031	0.149929644	SACM1L	22908
ENSG00000211460	0.035376796	0.861950497	TSN	7247
ENSG00000211584	0.106815145	0.558180741	SLC48A1	55652
ENSG00000212123	0.559249676	0.291945742	PRR22	163154
ENSG00000212124	0.384810336	0.585477192	TAS2R19	259294
ENSG00000212127	-0.111857558	0.78273955	TAS2R14	50840
ENSG00000212127	-0.111857558	0.78273955	TAS2R14	106707243
ENSG00000212643	-0.696832644	0.158056418	ZRSR2P1	NA
ENSG00000212719	-0.232322723	0.269314015	C17orf51	339263
ENSG00000212743	1.078759982	0.102729862	LINC02656	NA
ENSG00000212747	-0.032282937	0.837796754	RTL8B	441518
ENSG00000212864	0.863326575	0.005316142	RNF208	727800
ENSG00000212907	0.182795679	0.778958333	MT-ND4L	4539
ENSG00000212916	-0.325770835	0.341931944	MAP10	54627
ENSG00000212993	0.808084277	0.124991169	POU5F1B	5462
ENSG00000213015	0.601458189	0.02953123	ZNF580	51157
ENSG00000213020	0.443060596	0.205424609	ZNF611	81856
ENSG00000213024	0.231135364	0.099085954	NUP62	23636
ENSG00000213047	-0.195643908	0.303429966	DENND1B	163486
ENSG00000213057	0.900916026	0.133279665	C1orf220	NA
ENSG00000213064	-1.139093163	0.020157313	SFT2D2	375035
ENSG00000213066	-0.158936085	0.526916778	FGFR1OP	11116
ENSG00000213079	-0.339951949	0.047908208	SCAF8	22828
ENSG00000213085	-0.477256531	0.343775128	CFAP45	25790
ENSG00000213088	-0.472803858	0.248473573	ACKR1	2532
ENSG00000213096	-0.066273336	0.765950778	ZNF254	9534
ENSG00000213123	-0.257275222	0.526342382	TCTEX1D2	255758
ENSG00000213139	1.056318032	0.003126234	CRYGS	1427
ENSG00000213145	1.000660892	0.000495313	CRIP1	1396
ENSG00000213160	-0.496795438	0.036502541	KLHL23	151230
ENSG00000213160	-0.496795438	0.036502541	KLHL23	100526832
ENSG00000213171	-0.207958967	0.673882806	LINGO4	339398
ENSG00000213186	0.831968934	0.071923031	TRIM59	286827
ENSG00000213190	0.189717579	0.564360704	MLLT11	10962
ENSG00000213199	0.622092536	0.117907365	ASIC3	9311
ENSG00000213203	0.329711354	0.104629533	GIMAP1	170575
ENSG00000213204	0.928053627	0.125954883		NA
ENSG00000213213	0.209615275	0.527101462	CCDC183	84960
ENSG00000213221	0.543715417	0.036176164	DNLZ	728489
ENSG00000213246	0.221032906	0.206395081	SUPT4H1	6827
ENSG00000213281	-0.342761878	0.104162869	NRAS	4893
ENSG00000213316	0.879759844	0.046255353	LTC4S	4056
ENSG00000213337	0.406532699	0.086548591	ANKRD39	51239
ENSG00000213339	0.655393194	0.00293874	QTRT1	81890
ENSG00000213341	-0.352952438	0.141752972	CHUK	1147
ENSG00000213347	0.674021158	0.054102564	MXD3	83463
ENSG00000213366	-0.352939528	0.209743923	GSTM2	2946
ENSG00000213380	-0.016929389	0.945135296	COG8	84342
ENSG00000213390	-0.096620608	0.694158421	ARHGAP19	84986
ENSG00000213397	0.983229787	0.020467439	HAUS7	55559
ENSG00000213398	0.790255182	0.025100514	LCAT	3931
ENSG00000213402	0.490940853	0.271737987	PTPRCAP	5790
ENSG00000213420	-0.174475744	0.771920374	GPC2	221914
ENSG00000213424	-2.026863096	0.020006198	KRT222	125113
ENSG00000213445	0.254590063	0.24107184	SIPA1	6494
ENSG00000213462	-0.332625635	0.547014411	ERV3-1	2086
ENSG00000213463	-0.323010441	0.175487177	SYNJ2BP	55333
ENSG00000213465	0.592833085	0.001566378	ARL2	402
ENSG00000213471	0.82640549	0.098310734	TTLL13P	NA
ENSG00000213516	-0.014275767	0.949464063	RBMXL1	494115
ENSG00000213523	0.587341075	0.002348295	SRA1	10011
ENSG00000213533	-0.195826454	0.371216979	STIMATE	375346
ENSG00000213551	0.185113326	0.402083729	DNAJC9	23234
ENSG00000213563	0.325227241	0.08648408	C8orf82	414919
ENSG00000213578	0.150034084	0.790764309	CPLX3	594855
ENSG00000213585	0.040638913	0.864818234	VDAC1	7416
ENSG00000213588	-0.501713477	0.084456728	ZBTB9	221504
ENSG00000213593	-0.088679531	0.65687497	TMX2	51075
ENSG00000213614	0.057636745	0.683141573	HEXA	3073
ENSG00000213619	0.404635229	0.029935199	NDUFS3	4722
ENSG00000213625	-0.348801983	0.040530563	LEPROT	54741
ENSG00000213626	-0.714656254	0.003726262	LBH	81606
ENSG00000213638	0.639418428	0.383837663	ADAT3	113179
ENSG00000213639	-0.421076472	0.048175732	PPP1CB	5500
ENSG00000213654	0.32948757	0.303037091	GPSM3	63940
ENSG00000213658	0.815736633	0.017461457	LAT	27040
ENSG00000213672	0.339290656	0.105012617	NCKIPSD	51517
ENSG00000213676	0.32904177	0.09249317	ATF6B	1388
ENSG00000213689	0.358695353	0.272424585	TREX1	11277
ENSG00000213694	-0.980666327	0.001002151	S1PR3	1903
ENSG00000213694	-0.980666327	0.001002151	S1PR3	286223
ENSG00000213699	0.187147047	0.2294263	SLC35F6	54978
ENSG00000213719	-0.534740561	0.035778173	CLIC1	1192
ENSG00000213722	0.818947439	0.000108251	DDAH2	23564
ENSG00000213741	-0.161736552	0.520721122	RPS29	6235
ENSG00000213760	0.037522283	0.916545452	ATP6V1G2	534
ENSG00000213762	0.123429475	0.514451855	ZNF134	7693
ENSG00000213780	0.0562746	0.807959355	GTF2H4	2968
ENSG00000213782	-0.135395594	0.433716496	DDX47	51202
ENSG00000213799	0.067718386	0.884037789	ZNF845	91664
ENSG00000213809	0.562446675	0.152044989	KLRK1	22914
ENSG00000213809	0.562446675	0.152044989	KLRK1	100528032
ENSG00000213853	-0.20783535	0.206725537	EMP2	2013
ENSG00000213859	0.320956763	0.280508802	KCTD11	147040
ENSG00000213865	0.058341877	0.83471075	C8orf44	56260
ENSG00000213888	0.597149707	0.302090042	LINC01521	NA
ENSG00000213889	0.80737082	0.211520884	PPM1N	147699
ENSG00000213901	-0.265379457	0.63275491	SLC23A3	151295
ENSG00000213903	-0.009081156	0.976276748	LTB4R	1241
ENSG00000213904	-0.528085189	0.458956686	LIPE-AS1	NA
ENSG00000213906	-0.037326509	0.948221273	LTB4R2	56413
ENSG00000213918	0.231663836	0.394179675	DNASE1	1773
ENSG00000213920	0.209781527	0.588409532	MDP1	145553
ENSG00000213923	-0.08145262	0.637983906	CSNK1E	1454
ENSG00000213927	0.742720883	0.370192833	CCL27	10850
ENSG00000213928	-0.514513983	0.120678532	IRF9	10379
ENSG00000213930	0.07352062	0.69617541	GALT	2592
ENSG00000213937	0.67613768	0.217718917	CLDN9	9080
ENSG00000213949	-0.591356128	0.000821631	ITGA1	3672
ENSG00000213965	-0.32176914	0.168695456	NUDT19	390916
ENSG00000213967	0.386512739	0.452593838	ZNF726	730087
ENSG00000213977	0.484184413	0.005214678	TAX1BP3	30851
ENSG00000213983	0.212139874	0.443377041	AP1G2	8906
ENSG00000213988	-0.696424752	0.358018767	ZNF90	7643
ENSG00000213995	0.31552935	0.056467651	NAXD	55739
ENSG00000213996	1.759451986	0.003772669	TM6SF2	53345
ENSG00000213999	1.097631395	0.005588032		100271849
ENSG00000214013	-0.176279434	0.525644737	GANC	2595
ENSG00000214021	0.445741631	0.069598871	TTLL3	26140
ENSG00000214022	0.080334398	0.559341703	REPIN1	29803
ENSG00000214026	0.59928629	0.009982509	MRPL23	6150
ENSG00000214026	0.59928629	0.009982509	MRPL23	107987373
ENSG00000214029	-0.864250115	0.047789159	ZNF891	101060200
ENSG00000214046	0.08446926	0.625979361	SMIM7	79086
ENSG00000214050	0.825562641	0.106124365	FBXO16	157574
ENSG00000214063	0.34109315	0.081738795	TSPAN4	7106
ENSG00000214078	0.178930952	0.427002091	CPNE1	8904
ENSG00000214087	-0.531131895	0.120704582	ARL16	339231
ENSG00000214097	-0.113263404	0.691880876	SMCO1	255798
ENSG00000214106	-0.987980998	0.181931592	PAXIP1-AS2	NA
ENSG00000214113	0.649219823	0.000444028	LYRM4	57128
ENSG00000214114	0.032165029	0.92360959	MYCBP	26292
ENSG00000214128	0.430077682	0.549329836	TMEM213	155006
ENSG00000214160	0.07490666	0.741220744	ALG3	10195
ENSG00000214188	0.074155035	0.909060964	ST7-OT4	NA
ENSG00000214189	0.741113137	0.340945004	ZNF788P	NA
ENSG00000214193	0.04204838	0.912903949	SH3D21	79729
ENSG00000214194	0.082358737	0.719713661	SMIM30	401397
ENSG00000214212	-0.177650639	0.773010513	C19orf38	255809
ENSG00000214226	0.19853531	0.660917976	C17orf67	339210
ENSG00000214248	0.705375676	0.233769086		NA
ENSG00000214253	0.150018912	0.472966802	FIS1	51024
ENSG00000214265	0.243366543	0.49486005		NA
ENSG00000214274	0.213951615	0.602267752	ANG	283
ENSG00000214279	0.36283152	0.492556238	SCART1	NA
ENSG00000214290	-0.354471819	0.477418452	COLCA2	120376
ENSG00000214309	0.124184539	0.73649733	MBLAC1	255374
ENSG00000214338	0.32953364	0.567545936	SOGA3	387104
ENSG00000214357	0.002794721	0.988884847	NEURL1B	54492
ENSG00000214367	0.108437614	0.614733085	HAUS3	79441
ENSG00000214376	-0.589704637	0.394773522	VSTM5	387804
ENSG00000214402	0.110425739	0.712991758	LCNL1	401562
ENSG00000214413	-0.445183803	0.008392492	BBIP1	92482
ENSG00000214435	0.208765758	0.272161712	AS3MT	57412
ENSG00000214456	0.800147382	0.006015432	PLIN5	440503
ENSG00000214517	0.522590583	0.001479767	PPME1	51400
ENSG00000214530	0.055231389	0.74974606	STARD10	10809
ENSG00000214562	-0.415329194	0.560193604	NUTM2D	728130
ENSG00000214575	-0.326644751	0.497997074	CPEB1	64506
ENSG00000214595	-0.294300278	0.608463067	EML6	400954
ENSG00000214655	0.17684884	0.401873546	ZSWIM8	23053
ENSG00000214688	0.047940279	0.919439796	C10orf105	414152
ENSG00000214694	-0.071851528	0.897363957	ARHGEF33	100271715
ENSG00000214706	-0.226109192	0.293528572	IFRD2	7866
ENSG00000214708	0.303354988	0.534223042		NA
ENSG00000214711	0.329369666	0.602215232	CAPN14	440854
ENSG00000214717	0.209572213	0.558313306	ZBED1	9189
ENSG00000214736	0.00966457	0.955745725	TOMM6	100188893
ENSG00000214753	0.005852271	0.959530387	HNRNPUL2	221092
ENSG00000214756	-0.14137426	0.794403816	CSKMT	751071
ENSG00000214782	-1.145806114	0.154700611	MS4A18	728588
ENSG00000214814	-1.166796323	0.080179151	FER1L6	654463
ENSG00000214827	-0.199372542	0.667230954	MTCP1	4515
ENSG00000214842	0.417598824	0.479277703	RAD51AP2	729475
ENSG00000214900	0.970637091	0.118364879	LINC01588	NA
ENSG00000214940	-0.000543592	0.998577734	NPIPA8	101059953
ENSG00000214941	0.333994831	0.06800244	ZSWIM7	125150
