ensembl_gene_id	hgnc_symbol	logFC_RETT_FC	PValue_RETT_FC	entrezgene
ENSG00000197712	FAM114A1	-0.042143742	0.688167541	92689
ENSG00000254229	FAM90A12P	0.046872903	0.688239735	NA
ENSG00000214324	C3orf56	-0.039127224	0.688276618	285311
ENSG00000185650	ZFP36L1	0.094775893	0.6883384	677
ENSG00000138669	PRKG2	-0.056407948	0.688380107	5593
ENSG00000143167	GPA33	-0.041718639	0.68840538	10223
ENSG00000110700	RPS13	0.046895053	0.688608273	6207
ENSG00000255669		-0.037901016	0.688629519	NA
ENSG00000250091	DNAH10OS	0.041750295	0.688630721	NA
ENSG00000234796		0.046779706	0.688685987	NA
ENSG00000196243	LINC00615	-0.03995249	0.688776411	439916
ENSG00000259612	EEF1A1P22	0.04165006	0.688801495	NA
ENSG00000179455	MKRN3	0.067267631	0.688945485	7681
ENSG00000261222		0.035401392	0.688982796	101928343
ENSG00000128512	DOCK4	-0.040163077	0.688990734	9732
ENSG00000168779	SHOX2	0.040418329	0.689017811	6474
ENSG00000232022	FAAHP1	-0.040203842	0.689120211	NA
ENSG00000140832	MARVELD3	0.038031556	0.689254738	91862
ENSG00000177174	OR14C36	-0.037791724	0.689288301	127066
ENSG00000183066	WBP2NL	0.066330518	0.689290177	164684
ENSG00000109332	UBE2D3	0.044301349	0.689314385	7323
ENSG00000187475	HIST1H1T	-0.039295085	0.689365318	3010
ENSG00000205084	TMEM231	-0.051656679	0.689483814	79583
ENSG00000070061	ELP1	0.04589947	0.689502413	8518
ENSG00000228901	HMGN2P36	0.038834237	0.689512614	NA
ENSG00000176979	TRIM60	-0.040562353	0.689521943	166655
ENSG00000267340		-0.038625227	0.689564763	NA
ENSG00000139899	CBLN3	0.047082652	0.689692266	643866
ENSG00000136908	DPM2	-0.048634403	0.689760814	8818
ENSG00000276600	RAB7B	0.068543905	0.690010389	338382
ENSG00000127928	GNGT1	0.043848558	0.69002462	2792
ENSG00000050555	LAMC3	-0.045851006	0.690058141	10319
ENSG00000167548	KMT2D	0.043852257	0.690094125	8085
ENSG00000221430	MIR1294	-0.051970524	0.690180196	100302181
ENSG00000172731	LRRC20	-0.044963432	0.690377207	55222
ENSG00000147596	PRDM14	0.056714337	0.690381493	63978
ENSG00000221091	MIR1302-5	0.041381827	0.690441253	100302146
ENSG00000106038	EVX1	-0.046468728	0.690608194	2128
ENSG00000099889	ARVCF	0.042468827	0.690633196	421
ENSG00000173431	RNASE8	-0.042787896	0.690642813	122665
ENSG00000124257	NEURL2	-0.041921944	0.690738822	140825
ENSG00000129226	CD68	-0.044541603	0.690798103	968
ENSG00000197536	C5orf56	0.045160365	0.69088108	441108
ENSG00000123901	GPR83	-0.063580191	0.690901508	10888
ENSG00000154928	EPHB1	0.038133317	0.69092239	2047
ENSG00000277260	FAM74A7	-0.038230364	0.690962465	NA
ENSG00000182551	ADI1	-0.055901834	0.691092513	55256
ENSG00000230353		0.037147564	0.691252452	NA
ENSG00000185624	P4HB	0.033367417	0.69127536	5034
ENSG00000132205	EMILIN2	0.070739894	0.691336227	84034
ENSG00000196834	POTEI	-0.045025504	0.69141941	653269
ENSG00000271820		-0.048504359	0.691438808	285804
ENSG00000205847	OR7E91P	-0.040823388	0.691518811	79315
ENSG00000103343	ZNF174	-0.054184064	0.691781226	7727
ENSG00000187686	KRT18P59	0.042843454	0.692002506	NA
ENSG00000114251	WNT5A	-0.047772845	0.692176697	7474
ENSG00000204396	VWA7	-0.046355744	0.692209789	80737
ENSG00000143970	ASXL2	-0.046732898	0.692237139	55252
ENSG00000174226	SNX31	0.030154321	0.692240554	169166
ENSG00000108590	MED31	0.046306098	0.692263447	51003
ENSG00000123388	HOXC11	-0.053375674	0.692334603	3227
ENSG00000176798	OR51L1	0.044898916	0.692343599	119682
ENSG00000264373		0.043143998	0.692376146	NA
ENSG00000187105	HEATR4	-0.03107579	0.692455014	399671
ENSG00000160654	CD3G	-0.0469667	0.692475787	917
ENSG00000186174	BCL9L	0.049666729	0.692561497	283149
ENSG00000138472	GUCA1C	0.05238669	0.692703788	9626
ENSG00000224785		-0.03447045	0.692761015	NA
ENSG00000075461	CACNG4	-0.042529831	0.692907641	27092
ENSG00000151718	WWC2	-0.034417221	0.692909388	80014
ENSG00000257038		-0.035257714	0.692958913	NA
ENSG00000235113		0.0422432	0.692985501	NA
ENSG00000179954	SSC5D	0.072623563	0.693151583	284297
ENSG00000075292	ZNF638	-0.035896013	0.693201047	27332
ENSG00000277157	HIST1H4D	0.037653378	0.693222286	8360
ENSG00000272602	ZNF595	0.039473962	0.693586552	152687
ENSG00000070159	PTPN3	-0.05606197	0.693862311	5774
ENSG00000254503		0.050670423	0.693917981	NA
ENSG00000109906	ZBTB16	-0.049635388	0.693974041	7704
ENSG00000162040	HS3ST6	0.036066219	0.694016932	64711
ENSG00000091106	NLRC4	-0.03756156	0.694071901	58484
ENSG00000103966	EHD4	0.065735116	0.694088872	30844
ENSG00000167588	GPD1	-0.049102342	0.694118452	2819
ENSG00000036054	TBC1D23	-0.071245806	0.69417621	55773
ENSG00000124222	STX16	0.042510804	0.694409201	8675
ENSG00000166348	USP54	-0.101859128	0.694519799	159195
ENSG00000184697	CLDN6	0.041545875	0.694561766	9074
ENSG00000257906	LINC02156	-0.036251158	0.694710896	NA
ENSG00000117408	IPO13	0.03844353	0.694868089	9670
ENSG00000261599	HERC2P8	0.046275359	0.694904009	NA
ENSG00000228970	UBTFL6	-0.047070499	0.694968854	NA
ENSG00000198624	CCDC69	0.047820206	0.694997637	26112
ENSG00000115163	CENPA	-0.042000333	0.69499958	1058
ENSG00000145246	ATP10D	0.042180091	0.695118646	57205
ENSG00000164821	DEFA4	0.042804864	0.69523616	1669
ENSG00000276172	ELMO2P1	0.058290203	0.695286858	NA
ENSG00000165915	SLC39A13	0.050818657	0.695393061	91252
ENSG00000164509	IL31RA	-0.038134369	0.695421034	133396
ENSG00000250620	LINC02515	-0.044217244	0.695423345	NA
ENSG00000213272	RPL7AP9	0.051788593	0.695495763	NA
ENSG00000283043		0.047947817	0.696080961	NA
ENSG00000100266	PACSIN2	-0.079716938	0.69609831	11252
ENSG00000250980		0.035650826	0.696130745	NA
ENSG00000187151	ANGPTL5	0.038995822	0.696136113	253935
ENSG00000234270	RPL36P20	-0.057023125	0.696214998	NA
ENSG00000009694	TENM1	0.048020495	0.696290207	10178
ENSG00000128285	MCHR1	0.050963242	0.696336114	2847
ENSG00000244362	KRTAP19-7	-0.047082934	0.696385758	337974
ENSG00000152465	NMT2	-0.039209357	0.696410008	9397
ENSG00000198799	LRIG2	0.051854172	0.696569719	9860
ENSG00000103549	RNF40	-0.051752758	0.696571422	9810
ENSG00000222612	RNU2-52P	-0.040080006	0.696708028	NA
ENSG00000256022	LINC02411	0.044304	0.696740632	101927637
ENSG00000168079	SCARA5	-0.037916828	0.696772982	286133
ENSG00000153230	OR14K1	-0.032451002	0.697121775	343170
ENSG00000268218		0.033127669	0.697153447	NA
ENSG00000230970	HHATL-AS1	0.036839881	0.697183	NA
ENSG00000130255	RPL36	-0.040697561	0.697194411	25873
ENSG00000248724	NPHP3-AS1	-0.036208881	0.697266306	348808
ENSG00000251287	ALG1L2	0.032587095	0.697331353	644974
ENSG00000250597		-0.052138019	0.697422734	NA
ENSG00000196616	ADH1B	-0.04359832	0.697442004	125
ENSG00000204959	ARHGEF34P	0.046500337	0.697587075	NA
ENSG00000227770	RPL7P12	-0.045247029	0.697592361	NA
ENSG00000260078		0.049758523	0.697712166	643802
ENSG00000188656	TSPY7P	0.044882573	0.697907501	NA
ENSG00000123473	STIL	0.04228354	0.697940034	6491
ENSG00000152467	ZSCAN1	-0.044126103	0.697996884	284312
ENSG00000207625	MIR128-2	0.038871355	0.698023667	406916
ENSG00000124657	OR2B6	-0.039752996	0.6980971	26212
ENSG00000198836	OPA1	-0.061444784	0.698223167	4976
ENSG00000102870	ZNF629	0.04906523	0.698228943	23361
ENSG00000169813	HNRNPF	0.046878984	0.698230183	3185
ENSG00000147697	GSDMC	-0.037872137	0.698235078	56169
ENSG00000160781	PAQR6	-0.039132748	0.698294964	79957
ENSG00000203859	HSD3B2	0.043169656	0.698314721	3284
ENSG00000173801	JUP	-0.040482799	0.69834305	3728
ENSG00000107816	LZTS2	0.066173842	0.698356333	84445
ENSG00000284666		0.032184698	0.698375096	NA
ENSG00000225244		0.044655309	0.698383121	NA
ENSG00000264254		-0.043137981	0.69840097	NA
ENSG00000141316	SPACA3	0.032686115	0.698449535	124912
ENSG00000131914	LIN28A	0.042284311	0.698574974	79727
ENSG00000196344	ADH7	-0.046224516	0.698581303	131
ENSG00000174004	NRROS	0.035908262	0.698592039	375387
ENSG00000108474	PIGL	0.046011389	0.698607968	9487
ENSG00000091010	POU4F3	-0.032545113	0.698664118	5459
ENSG00000227515	C1DP4	-0.032237743	0.699030104	NA
ENSG00000143032	BARHL2	0.038546784	0.69904125	343472
ENSG00000160766	GBAP1	0.033997777	0.699130267	2630
ENSG00000272767	JMJD1C-AS1	0.036372737	0.699174919	84989
ENSG00000234427		-0.044549424	0.699248074	NA
ENSG00000206535	LNP1	0.044337206	0.699318422	348801
ENSG00000184260	HIST2H2AC	-0.104698208	0.699563935	8338
ENSG00000184188		0.260117037	0.699822421	NA
ENSG00000239921	LINC01471	-0.041127355	0.699899809	101927149
ENSG00000140534	TICRR	-0.057463096	0.699903211	90381
ENSG00000233170		0.065014654	0.700038067	NA
ENSG00000182957	SPATA13	0.07422924	0.700080142	221178
ENSG00000197177	ADGRA1	-0.033007463	0.700122059	84435
ENSG00000145703	IQGAP2	-0.041344269	0.700149372	10788
ENSG00000165215	CLDN3	-0.041361938	0.700168269	1365
ENSG00000047249	ATP6V1H	-0.048253838	0.700170911	51606
ENSG00000091137	SLC26A4	-0.04257626	0.700190835	5172
ENSG00000171094	ALK	-0.056393723	0.700229961	238
ENSG00000137807	KIF23	-0.034058695	0.700273727	9493
ENSG00000136982	DSCC1	0.050988736	0.70033177	79075
ENSG00000109208	SMR3A	-0.032449403	0.700709146	26952
ENSG00000214330	ABCD1P5	0.037483524	0.700734335	NA
ENSG00000090989	EXOC1	-0.040334561	0.700798688	55763
ENSG00000180747	SMG1P3	-0.045140711	0.70094834	NA
ENSG00000114302	PRKAR2A	-0.059702338	0.700949228	5576
ENSG00000175820	CCDC168	-0.044706728	0.701077279	643677
ENSG00000232928	DDX3P1	-0.043922525	0.70110348	NA
ENSG00000078549	ADCYAP1R1	0.032708329	0.701279225	117
ENSG00000205181	LINC00654	-0.047356796	0.701293335	149837
ENSG00000008294	SPAG9	0.118467322	0.7013164	9043
ENSG00000186198	SLC51B	-0.035884592	0.701482279	123264
ENSG00000028116	VRK2	-0.056304923	0.701534183	7444
ENSG00000205531	NAP1L4	0.032424038	0.701570193	4676
ENSG00000196263	ZNF471	0.055882073	0.701613638	57573
ENSG00000170419	VSTM2A	-0.081051289	0.701617023	222008
ENSG00000173727		0.041193723	0.701619725	NA
ENSG00000260903	XKR7	0.034393038	0.701648475	343702
ENSG00000228861	RPL23AP12	-0.043879942	0.701782121	NA
ENSG00000099812	MISP	-0.044345267	0.701848312	126353
ENSG00000272667		0.045121246	0.702151686	NA
ENSG00000165383	LRRC18	-0.05318686	0.702366153	474354
ENSG00000150630	VEGFC	0.053118447	0.702389587	7424
ENSG00000001084	GCLC	0.033439172	0.70240409	2729
ENSG00000232134	RPS15AP12	-0.038091175	0.702471975	NA
ENSG00000125430	HS3ST3B1	0.038611785	0.702472592	9953
ENSG00000177427	MIEF2	-0.047663826	0.702475369	125170
ENSG00000197588	KLKP1	0.035676495	0.702607354	606293
ENSG00000151665	PIGF	0.050030289	0.702620831	5281
ENSG00000228010		-0.034999829	0.702725094	NA
ENSG00000223873	SAP18P2	0.039040539	0.702844823	NA
ENSG00000165694	FRMD7	0.045910408	0.70286532	90167
ENSG00000275896	PRSS2	0.069773553	0.703001368	5645
ENSG00000076321	KLHL20	0.045556108	0.7031066	27252
ENSG00000005108	THSD7A	-0.048506411	0.703110106	221981
ENSG00000106546	AHR	0.041274479	0.703174595	196
ENSG00000204603	LINC01257	-0.039453866	0.703303121	116437
ENSG00000091831	ESR1	0.041004616	0.703324233	2099
ENSG00000144182	LIPT1	-0.069326963	0.703361133	51601
ENSG00000239127	SNORD125	0.036232205	0.703368185	100113380
ENSG00000110492	MDK	0.057276155	0.703416732	4192
ENSG00000122180	MYOG	-0.037142945	0.703496796	4656
ENSG00000135924	DNAJB2	0.080725627	0.70358598	3300
ENSG00000272143	FGF14-AS2	0.060395542	0.703724036	283481
ENSG00000134627	PIWIL4	-0.045967294	0.703752504	143689
ENSG00000101194	SLC17A9	-0.030949541	0.703780504	63910
ENSG00000170322	NFRKB	-0.040057982	0.703795677	4798
ENSG00000207711	MIR525	-0.036627324	0.703795755	574470
ENSG00000184454	NCMAP	0.055853038	0.703829824	400746
ENSG00000171403	KRT9	0.040139619	0.70384033	3857
ENSG00000089902	RCOR1	-0.037461659	0.703910225	23186
ENSG00000235961	PNMA6A	-0.053438792	0.703921983	84968
ENSG00000158246	FAM46B	0.038593092	0.7039307	115572
ENSG00000183230	CTNNA3	-0.048280797	0.703972479	29119
ENSG00000272447		0.056869189	0.704014176	642361
ENSG00000154511	FAM69A	0.038229894	0.704033023	388650
ENSG00000140043	PTGR2	-0.044119828	0.70406598	145482
ENSG00000123091	RNF11	-0.041856102	0.704087404	26994
ENSG00000139351	SYCP3	-0.035083343	0.704122694	50511
ENSG00000114125	RNF7	0.035192434	0.704135627	9616
ENSG00000184743	ATL3	-0.039658902	0.704137034	25923
ENSG00000240021	TEX35	-0.037250571	0.704139031	84066
ENSG00000166801	FAM111A	-0.039855483	0.704504582	63901
ENSG00000136490	LIMD2	-0.034275215	0.704506841	80774
ENSG00000142871	CYR61	0.16109535	0.70458748	3491
ENSG00000197580	BCO2	-0.038879988	0.70476611	83875
ENSG00000155975	VPS37A	-0.055242599	0.704918239	137492
ENSG00000213630	BOLA3P3	-0.044362125	0.704927321	NA
ENSG00000234268		-0.087696128	0.704933474	NA
ENSG00000198049	AVPR1B	-0.036714727	0.704934549	553
ENSG00000224478		0.040174144	0.704989583	NA
ENSG00000165185	KIAA1958	-0.043380453	0.705042357	158405
ENSG00000224510	POLR2KP2	0.049560979	0.705130523	NA
ENSG00000205808	PLPP6	-0.044008116	0.705180446	403313
ENSG00000231466		0.058625942	0.705218052	NA
ENSG00000204709	LINC01556	0.033121254	0.705300407	NA
ENSG00000240632	SPATA31D5P	0.035812543	0.705351243	347127
ENSG00000166262	FAM227B	0.041396018	0.705403136	196951
ENSG00000184274	LINC00315	-0.032517292	0.705420103	NA
ENSG00000072778	ACADVL	0.054606078	0.705555523	37
ENSG00000206013	IFITM5	0.035320642	0.705597407	387733
ENSG00000152931	PART1	-0.041380042	0.705663468	25859
ENSG00000211520	MIR216B	-0.042230398	0.705705816	100126319
ENSG00000126091	ST3GAL3	0.062336006	0.705722736	6487
ENSG00000267742	FAM60CP	0.03732465	0.705761647	NA
ENSG00000276399		-0.037552934	0.705811535	284124
ENSG00000153283	CD96	0.040291849	0.705831934	10225
ENSG00000163605	PPP4R2	-0.032796577	0.705851852	151987
ENSG00000170807	LMOD2	0.036827569	0.705918388	442721
ENSG00000184032	KRTAP20-2	0.038140946	0.70593514	337976
ENSG00000284071		0.042943508	0.706060757	NA
ENSG00000185798	WDR53	-0.033672879	0.706071575	348793
ENSG00000215560	TTTY5	-0.040880592	0.706127431	83863
ENSG00000152207	CYSLTR2	0.036807253	0.706133778	57105
ENSG00000255929		-0.054285357	0.706209876	105369438
ENSG00000136522	MRPL47	-0.048886717	0.706230759	57129
ENSG00000227059	ANHX	0.05049489	0.706289513	647589
ENSG00000186462	NAP1L2	-0.041716157	0.706333167	4674
ENSG00000121680	PEX16	0.042298106	0.706350556	9409
ENSG00000107864	CPEB3	0.045375984	0.706378971	22849
ENSG00000187855	ASCL4	0.033397871	0.706385205	121549
ENSG00000172238	ATOH1	0.041901861	0.706392072	474
ENSG00000135423	GLS2	0.053137107	0.706490786	27165
ENSG00000206422	LRRC30	0.034608301	0.706523043	339291
ENSG00000167359	OR51I1	-0.033602208	0.706718259	390063
ENSG00000112335	SNX3	0.039357747	0.706788384	8724
ENSG00000204424	LY6G6F	-0.037661848	0.706871039	259215
ENSG00000227632		-0.044849863	0.706935184	NA
ENSG00000163623	NKX6-1	0.041982171	0.706945714	4825
ENSG00000079257	LXN	-0.070282753	0.7070336	56925
ENSG00000225978	HAR1A	-0.073948144	0.707084961	NA
ENSG00000103546	SLC6A2	-0.034839337	0.707170879	6530
ENSG00000215717	TMEM167B	0.041105508	0.707193165	56900
ENSG00000230299		0.034887196	0.707205956	NA
ENSG00000235097	LINC00330	-0.048403254	0.707297794	144817
ENSG00000267064	UXT-AS1	-0.034836087	0.707351765	100133957
ENSG00000117245	KIF17	0.0537046	0.707483354	57576
ENSG00000184478	OR56A3	-0.046533196	0.707486162	390083
ENSG00000207827	MIR30A	0.033437761	0.707558888	407029
ENSG00000171747	LGALS4	0.043004332	0.707583916	3960
ENSG00000168118	RAB4A	0.068399822	0.707616618	5867
ENSG00000161647	MPP3	0.04238237	0.707784163	4356
ENSG00000145623	OSMR	0.057159573	0.707841776	9180
ENSG00000236062	GSTM5P1	0.038527177	0.707961667	NA
ENSG00000163254	CRYGC	-0.033558027	0.707965526	1420
ENSG00000229105	ASTN2-AS1	-0.041514925	0.708048679	100128505
ENSG00000280090	OR8B4	-0.04011777	0.708063173	283162
ENSG00000245317		0.043510589	0.708103544	100996419
ENSG00000142327	RNPEPL1	0.050017532	0.708174702	57140
ENSG00000227040		-0.039409313	0.708182215	NA
ENSG00000259585	RBM17P4	-0.040374026	0.708338302	NA
ENSG00000184414	IRS3P	-0.037077881	0.708651746	NA
ENSG00000256658		-0.036532291	0.70892646	NA
ENSG00000278057	TEX28	-0.035765941	0.70895232	1527
ENSG00000146963	LUC7L2	-0.039772763	0.709059548	51631
ENSG00000206909	SNORA70J	0.042657793	0.709060126	109616973
ENSG00000117399	CDC20	-0.081043502	0.709205129	991
ENSG00000256713	PGA5	0.038713363	0.709299328	5222
ENSG00000171209	CSN3	-0.043843952	0.709325902	1448
ENSG00000141519	CCDC40	0.035617269	0.70942327	55036
ENSG00000164935	DCSTAMP	0.046681722	0.709538469	81501
ENSG00000100426	ZBED4	0.039027033	0.709669771	9889
ENSG00000183145	RIPPLY3	-0.049523871	0.709697335	53820
ENSG00000186567	CEACAM19	0.039068047	0.709803616	56971
ENSG00000198983	MIR449A	0.047011707	0.709886231	554213
ENSG00000083520	DIS3	0.041577752	0.709939019	22894
ENSG00000115274	INO80B	-0.054645755	0.709958633	83444
ENSG00000160181	TFF2	0.045550248	0.710101604	7032
ENSG00000257702	LBX2-AS1	-0.034376928	0.710102497	NA
ENSG00000167355		0.039104574	0.710207249	282763
ENSG00000038210	PI4K2B	0.03740465	0.710292119	55300
ENSG00000165105	RASEF	0.040253448	0.710311014	158158
ENSG00000259443		0.041889409	0.710354286	NA
ENSG00000204007	GLT6D1	-0.039900759	0.710364142	360203
ENSG00000207780	MIR648	-0.041704759	0.71042394	693233
ENSG00000267800		-0.040682034	0.710475652	NA
ENSG00000204954	C12orf73	-0.047471748	0.710654562	728568
ENSG00000237226	RPS3AP39	-0.044594374	0.710666382	NA
ENSG00000101890	GUCY2F	0.034879826	0.710702098	2986
ENSG00000198598	MMP17	0.033772067	0.710858812	4326
ENSG00000245067	IGFBP7-AS1	-0.043388851	0.710905655	255130
ENSG00000185823	NPAP1	0.041102442	0.710951847	23742
ENSG00000130985	UBA1	-0.030533432	0.710959144	7317
ENSG00000213512	GBP7	0.058895582	0.711040571	388646
ENSG00000070269	TMEM260	-0.053599829	0.711066959	54916
ENSG00000100938	GMPR2	-0.064210328	0.711115877	51292
ENSG00000201998	SNORA23	-0.040314056	0.711252521	677808
ENSG00000185053	SGCZ	-0.040780624	0.711504615	137868
ENSG00000167770	OTUB1	-0.040211892	0.711520584	55611
ENSG00000145723	GIN1	0.040086569	0.711594892	54826
ENSG00000100865	CINP	0.049911447	0.711675937	51550
ENSG00000229240	LINC00710	-0.036006728	0.711802592	NA
ENSG00000156097	GPR61	-0.053925574	0.711823882	83873
ENSG00000178821	TMEM52	-0.03519492	0.711902504	339456
ENSG00000225110	PNMA6F	0.035683545	0.711961913	105373377
ENSG00000183303	OR5P2	0.043832411	0.712069824	120065
ENSG00000231566		0.035557724	0.712176512	401585
ENSG00000228606		0.03796058	0.712363536	100287049
ENSG00000179055	OR13D1	-0.037011848	0.712509682	286365
ENSG00000225720		-0.048768777	0.712672481	NA
ENSG00000258590	NBEAP1	-0.041007441	0.712891152	NA
ENSG00000196620	UGT2B15	-0.048523129	0.713123423	7366
ENSG00000150593	PDCD4	-0.037253451	0.713156036	27250
ENSG00000133937	GSC	0.035808073	0.713163312	145258
ENSG00000179930	ZNF648	-0.030320228	0.713221215	127665
ENSG00000077984	CST7	0.04635125	0.713225204	8530
ENSG00000002746	HECW1	-0.043820112	0.713269819	23072
ENSG00000161692	DBF4B	-0.036290173	0.713328328	80174
ENSG00000117477	CCDC181	-0.038912496	0.713329681	57821
ENSG00000187566	NHLRC1	-0.036509153	0.713364174	378884
ENSG00000153291	SLC25A27	-0.114648678	0.713554371	9481
ENSG00000164051	CCDC51	-0.039443352	0.713604911	79714
ENSG00000069431	ABCC9	-0.038587025	0.713621717	10060
ENSG00000159650	UROC1	-0.034098157	0.713688415	131669
ENSG00000164299	SPZ1	-0.046546561	0.713697422	84654
ENSG00000196468	FGF16	-0.056405252	0.713843998	8823
ENSG00000228338	LINC01784	-0.03489156	0.713911099	NA
ENSG00000279270	OR52R1	0.031745022	0.713946502	119695
ENSG00000114503	NCBP2	-0.053877106	0.713961252	22916
ENSG00000276029	MIR4477A	-0.032928419	0.714007081	100616184
ENSG00000144649	FAM198A	-0.052087127	0.714140098	729085
ENSG00000171936	OR10H3	0.037768888	0.7142099	26532
ENSG00000160796	NBEAL2	-0.041121757	0.714236874	23218
ENSG00000113722	CDX1	0.030384092	0.714266224	1044
ENSG00000203933	CXorf66	-0.041810394	0.714355009	347487
ENSG00000272701	MESTIT1	-0.038400863	0.714431282	NA
ENSG00000137673	MMP7	-0.046920116	0.714454536	4316
ENSG00000203809	LIN28B-AS1	0.043424283	0.714486421	100113403
ENSG00000254574		-0.036949071	0.714491599	NA
ENSG00000169682	SPNS1	0.050344093	0.714563119	83985
ENSG00000170786	SDR16C5	0.082004253	0.714705204	195814
ENSG00000160593	JAML	-0.031727713	0.714753958	120425
ENSG00000176624	MEX3C	-0.041629924	0.714859795	51320
ENSG00000188315	C3orf62	-0.044327825	0.714993095	375341
ENSG00000167208	SNX20	-0.035853407	0.715071468	124460
ENSG00000200913	SNORD46	-0.036637523	0.715153494	94161
ENSG00000221840	OR4A5	0.03060448	0.715257883	81318
