ensembl_gene_id	logFC_BC	PValue_BC	entrezgene
ENSG00000198373	-0.201523024	0.597605213	11060
ENSG00000198380	-0.19643385	0.627955977	2673
ENSG00000198382	-1.320967236	0.002013743	7405
ENSG00000198384	-0.280665153	0.742729468	NA
ENSG00000198393	0.866877902	0.110601247	7574
ENSG00000198399	-1.007021069	0.006924035	50618
ENSG00000198400	-0.004154895	0.994196233	4914
ENSG00000198406	0.12594822	0.845646877	NA
ENSG00000198408	-0.686722845	0.048492542	10724
ENSG00000198416	-0.621807982	0.296704084	NA
ENSG00000198417	1.864369191	0.026261191	4494
ENSG00000198420	-0.549863778	0.067499342	9747
ENSG00000198429	0.008270532	0.982500881	7620
ENSG00000198431	-0.4622585	0.245538913	7296
ENSG00000198435	0.264642983	0.692942457	441478
ENSG00000198440	-0.164420729	0.716944267	147949
ENSG00000198453	0.28253289	0.446660819	374900
ENSG00000198455	1.101693891	0.113897899	158586
ENSG00000198464	0.973465715	0.012385752	147657
ENSG00000198466	1.457440513	0.003733542	84914
ENSG00000198467	-1.174317452	0.054200477	7169
ENSG00000198468	1.087757354	0.113718444	642946
ENSG00000198478	-1.992267125	0.005187896	83699
ENSG00000198482	0.146894695	0.689243074	388558
ENSG00000198483	-0.055515332	0.95235238	148741
ENSG00000198492	0.421452197	0.136776004	51441
ENSG00000198496	0.632848675	0.134015248	10230
ENSG00000198498	0.629983895	0.18383419	55319
ENSG00000198502	-0.243800654	0.675739151	3127
ENSG00000198513	-0.402817412	0.463421642	51062
ENSG00000198515	-3.310378341	0.00851908	1259
ENSG00000198517	0.388900641	0.422443445	7975
ENSG00000198520	1.193626176	0.037084714	339541
ENSG00000198521	0.65147721	0.042868131	7594
ENSG00000198522	0.331399152	0.298500866	11321
ENSG00000198523	-3.052697419	0.00047311	5350
ENSG00000198535	0.325078027	0.725207628	145741
ENSG00000198538	0.850407181	0.092446415	7576
ENSG00000198542	-1.133979287	0.142882726	9358
ENSG00000198546	1.023107959	0.052957232	118472
ENSG00000198547	0.030206333	0.976399899	284805
ENSG00000198551	0.670494565	0.102531464	199692
ENSG00000198553	0.172207359	0.778602056	283518
ENSG00000198554	1.119181765	0.032606867	11169
ENSG00000198556	1.279749844	0.027697464	285989
ENSG00000198561	0.245473021	0.502150496	1500
ENSG00000198563	0.292632724	0.533644777	7919
ENSG00000198569	2.74729112	0.013006748	142680
ENSG00000198574	-3.089104277	0.002106021	117157
ENSG00000198576	-1.462280024	0.206318392	23237
ENSG00000198585	-0.542761742	0.088706094	131870
ENSG00000198586	0.197492474	0.497577642	9874
ENSG00000198589	1.312447185	0.039609302	987
ENSG00000198590	1.628844034	0.025882994	339883
ENSG00000198598	-0.406026247	0.566910745	4326
ENSG00000198604	0.248473366	0.418195609	11177
ENSG00000198612	0.097865762	0.813897445	10920
ENSG00000198618	0.982085377	0.010451591	NA
ENSG00000198624	-5.39068345	3.08e-07	26112
ENSG00000198625	0.326979934	0.363405975	4194
ENSG00000198626	-1.952364334	0.017360431	6262
ENSG00000198633	-0.20837508	0.833042561	147658
ENSG00000198642	-0.446433709	0.2259583	55958
ENSG00000198643	3.195476621	0.148721945	131177
ENSG00000198646	0.290395178	0.299111426	23054
ENSG00000198648	0.227660796	0.725341876	27347
ENSG00000198650	-5.407934732	0.040836249	6898
ENSG00000198663	-0.239957058	0.52874827	221477
ENSG00000198668	-0.672461598	0.051554749	801
ENSG00000198673	0.001581214	0.998375764	338811
ENSG00000198677	-0.681338269	0.119366936	9652
ENSG00000198680	-0.044051965	0.942829842	286319
ENSG00000198682	-1.866802712	0.036612798	9060
ENSG00000198689	-0.935513408	0.094108728	10479
ENSG00000198690	-0.731656196	0.069310915	22909
ENSG00000198691	0.027091409	0.975891588	24
ENSG00000198695	-1.286976304	0.018804844	4541
ENSG00000198700	0.283596982	0.264343012	55705
ENSG00000198707	0.122172997	0.779390521	80184
ENSG00000198711	-0.196177243	0.773583425	619518
ENSG00000198712	0.148625675	0.718967707	4513
ENSG00000198715	0.278956216	0.444746643	112770
ENSG00000198718	-0.562334969	0.232350556	23116
ENSG00000198719	-1.385221944	0.012804535	28514
ENSG00000198720	1.039446649	0.133225941	124930
ENSG00000198721	-0.532202395	0.045739583	10455
ENSG00000198722	-1.010159621	0.022502751	10497
ENSG00000198723	3.725804068	7.11e-05	374877
ENSG00000198727	-0.681558933	0.190559994	4519
ENSG00000198728	0.370350659	0.227171469	8861
ENSG00000198729	-1.710496908	0.13742494	81706
ENSG00000198730	0.237660641	0.572288783	9646
ENSG00000198732	-1.14509002	0.3569509	64093
ENSG00000198734	-1.668918569	0.016887034	2153
ENSG00000198736	1.107037572	0.052577806	51734
ENSG00000198740	1.012502855	0.069122858	22834
ENSG00000198742	-0.422846289	0.203892701	57154
ENSG00000198743	-2.098228638	0.001182601	6526
ENSG00000198744	-0.33756476	0.581893953	NA
ENSG00000198746	0.164902867	0.579649128	63906
ENSG00000198752	-0.909147701	0.034879861	9578
ENSG00000198753	1.712180827	0.021980706	5365
ENSG00000198754	1.780369448	0.155802373	64064
ENSG00000198755	0.070406644	0.807456374	4736
ENSG00000198756	-0.096481221	0.920413783	23127
ENSG00000198758	4.121977046	0.031022045	79574
ENSG00000198759	-3.409953546	0.034318171	25975
ENSG00000198763	-0.897892409	0.0882539	4536
ENSG00000198765	-4.331591548	0.000885855	6847
ENSG00000198768	2.719040438	0.111396316	164284
ENSG00000198771	-2.265080076	0.001087759	92241
ENSG00000198774	-3.43376261	0.000313514	9182
ENSG00000198780	1.518961173	0.063699487	26049
ENSG00000198783	0.279328689	0.458864866	91603
ENSG00000198785	-1.722558519	0.008490338	116443
ENSG00000198786	-1.13851825	0.059902076	4540
ENSG00000198788	8.441226345	0.014017685	4583
ENSG00000198791	0.390438253	0.373396175	29883
ENSG00000198792	0.381732736	0.270693139	25829
ENSG00000198793	-0.298377427	0.223846127	2475
ENSG00000198794	2.28340354	0.010517808	192683
ENSG00000198795	-3.259476838	0.000189429	25925
ENSG00000198796	-2.480060825	0.008322058	115701
ENSG00000198797	4.034795118	0.045590969	57795
ENSG00000198799	-0.56551369	0.08309462	9860
ENSG00000198804	-0.190023366	0.698775307	4512
ENSG00000198805	0.415870743	0.3775786	4860
ENSG00000198807	0.882026664	0.451063299	5083
ENSG00000198814	1.86434307	0.000460094	2710
ENSG00000198815	-0.49514337	0.048403736	22887
ENSG00000198816	1.031800572	0.048488593	140467
ENSG00000198818	-0.234348152	0.564264309	113402
ENSG00000198821	-1.034980368	0.177496736	919
ENSG00000198822	-0.172511023	0.815026218	2913
ENSG00000198824	-0.352973467	0.383080832	283489
ENSG00000198825	-0.478507238	0.150268499	22876
ENSG00000198826	1.965147308	0.002460522	9824
ENSG00000198829	-4.51487874	0.00017769	56670
ENSG00000198830	0.608072232	0.070111549	3151
ENSG00000198832	1.388690988	0.004685664	140606
ENSG00000198833	0.017786588	0.955594107	51465
ENSG00000198835	-1.693760537	0.041255154	57165
ENSG00000198836	0.055208699	0.832761008	4976
ENSG00000198837	-0.051049567	0.879796548	9909
ENSG00000198838	-2.397915899	0.010139464	6263
ENSG00000198839	-0.307156372	0.26835917	11179
ENSG00000198840	-0.762595265	0.122098659	4537
ENSG00000198841	0.129176868	0.700405315	112970
ENSG00000198842	-2.684535744	0.006904644	92235
ENSG00000198843	1.230996011	0.028037258	51714
ENSG00000198844	-3.339315074	1.9e-05	22899
ENSG00000198846	0.495607872	0.655728519	9760
ENSG00000198848	-3.59742027	0.014475613	1066
ENSG00000198851	-0.685761072	0.462283846	916
ENSG00000198853	-0.787228452	0.121295876	9853
ENSG00000198855	0.015410408	0.967425442	11153
ENSG00000198856	0.501977001	0.160751366	58505
ENSG00000198857	-3.070613407	0.007078904	NA
ENSG00000198858	1.552317044	0.000588379	91300
ENSG00000198860	0.908767051	0.060684448	116461
ENSG00000198862	-0.457423292	0.340111841	26046
ENSG00000198863	1.219318221	0.014124629	146923
ENSG00000198865	-2.705547658	0.000785293	100129792
ENSG00000198868	0.132333954	0.882188681	NA
ENSG00000198870	0.610561658	0.234885527	169436
ENSG00000198873	-2.774717914	0.000465055	2869
ENSG00000198874	-0.074466904	0.78184014	55253
ENSG00000198876	0.098084246	0.698148405	25853
ENSG00000198879	-1.047419366	0.111365665	57713
ENSG00000198881	0.462662489	0.65427368	142689
ENSG00000198885	-3.760377322	0.00015964	150771
ENSG00000198886	-0.362661563	0.45846188	4538
ENSG00000198887	-0.516086268	0.090211475	23137
ENSG00000198888	-0.687086377	0.298639151	4535
ENSG00000198890	0.683045548	0.127890602	55170
ENSG00000198892	0.864431483	0.135828443	149345
ENSG00000198894	0.155588103	0.740124876	85457
ENSG00000198898	-1.19316587	0.002898068	830
ENSG00000198899	-0.446116175	0.309264509	4508
ENSG00000198900	0.525313065	0.067210662	7150
ENSG00000198901	2.300554681	0.000650657	9055
ENSG00000198908	0.252166308	0.476625281	100528062
ENSG00000198908	0.252166308	0.476625281	80823
ENSG00000198909	-1.537237139	0.00019567	4215
ENSG00000198910	-0.157113778	0.874816591	3897
ENSG00000198911	0.944666761	0.036105947	6721
ENSG00000198912	-0.070782914	0.807617497	339448
ENSG00000198914	-3.933687819	0.008512741	5455
ENSG00000198915	0.989789379	0.345732402	221002
ENSG00000198917	0.382909969	0.227775771	51490
ENSG00000198918	0.829420261	0.150061006	6170
ENSG00000198919	0.355026126	0.477273844	9666
ENSG00000198920	0.113860785	0.713491393	9851
ENSG00000198924	1.141894717	0.005837275	9937
ENSG00000198925	-0.143507176	0.579765536	79065
ENSG00000198929	-0.275392094	0.664598629	9722
ENSG00000198931	1.611942291	0.000715389	353
ENSG00000198932	-3.214654862	2.14e-05	9737
ENSG00000198933	-0.519556878	0.173863796	9755
ENSG00000198934	1.425927798	0.090123059	57692
ENSG00000198937	2.297713366	0.000113585	154467
ENSG00000198938	0.063010674	0.900196668	4514
ENSG00000198939	-0.316008454	0.465307761	80108
ENSG00000198944	1.469990105	0.223263715	134548
ENSG00000198945	-0.856605975	0.09237158	84456
ENSG00000198947	-4.750694361	0.000118803	1756
ENSG00000198948	0.467184123	0.661424315	9848
ENSG00000198951	0.161891131	0.626108547	4668
ENSG00000198952	0.465303722	0.110088081	23381
ENSG00000198954	0.389433716	0.326604481	26128
ENSG00000198959	-0.461847815	0.237284627	7052
ENSG00000198960	0.379004277	0.30704629	54470
ENSG00000198961	-0.996432559	0.042707703	9867
ENSG00000198963	-4.648695834	0.000490762	6096
ENSG00000198964	-0.839515504	0.136275325	259230
ENSG00000199024	0.136864584	0.83107338	406896
ENSG00000199094	-0.754194614	0.358784824	407032
ENSG00000199133	-2.369124651	0.00153265	406886
ENSG00000199161	-3.2401927	0.026633739	406913
ENSG00000199172	-0.959747314	0.289595835	442903
ENSG00000199266	0.223655954	0.765477099	677837
ENSG00000199477	-0.557308575	0.420066242	677814
ENSG00000199753	2.699670581	0.006930173	NA
ENSG00000199804	-0.911225123	0.292097745	NA
ENSG00000199906	0.951760471	0.110554209	NA
ENSG00000200033	0.137329738	0.886322405	NA
ENSG00000200087	2.232657258	0.030235749	26768
ENSG00000200253	-2.74291229	0.00094349	NA
ENSG00000200356	-1.044538751	0.205248788	NA
ENSG00000200378	-2.057667178	0.032360231	NA
ENSG00000200534	1.872480674	0.072793074	594839
ENSG00000200550	1.18222121	0.204977746	NA
ENSG00000200879	-0.206114018	0.827747951	85391
ENSG00000201302	0.254931513	0.715457694	26783
ENSG00000201496	0.286278906	0.778730641	NA
ENSG00000201512	0.217353248	0.818024741	677839
ENSG00000201772	1.023133575	0.264080221	677796
ENSG00000202058	-0.532894527	0.450507927	NA
ENSG00000202314	0.392552352	0.629842096	692075
ENSG00000202337	-0.242774814	0.800199235	101954278
ENSG00000202408	1.041818232	0.391473273	NA
ENSG00000202441	-0.413247103	0.640818591	NA
ENSG00000202474	1.434150428	0.118773646	NA
ENSG00000202538	0.407294814	0.671562959	26834
ENSG00000203288	1.262270277	0.032171788	109729141
ENSG00000203326	1.331150175	0.006553249	170958
ENSG00000203362	1.82525769	0.003804936	NA
ENSG00000203414	0.972547161	0.223720632	NA
ENSG00000203485	-0.099513679	0.817476304	64423
ENSG00000203497	0.414290221	0.538510979	NA
ENSG00000203499	3.587703829	0.008726732	100128338
ENSG00000203588	1.150671696	0.101937907	NA
ENSG00000203650	0.20203093	0.837581525	101928287
ENSG00000203666	-0.063222912	0.899370013	84288
ENSG00000203667	2.171507461	0.003880306	116228
ENSG00000203668	0.957630802	0.113574315	1122
ENSG00000203684	-0.201973133	0.702100541	574432
ENSG00000203685	0.432071047	0.721293571	375057
ENSG00000203688	3.071475802	0.05478815	441178
ENSG00000203697	3.178140054	0.04774069	388743
ENSG00000203705	0.206491555	0.632387862	128387
ENSG00000203706	-1.39556079	0.032114033	NA
ENSG00000203709	-1.724133215	0.035160612	NA
ENSG00000203710	-5.110071299	9.75e-05	1378
ENSG00000203711	3.392261498	0.000280135	100130967
ENSG00000203721	-0.26954424	0.835322264	554279
ENSG00000203722	-2.147201583	0.005662436	353091
ENSG00000203724	1.897008976	0.034718253	388722
ENSG00000203727	-4.182600866	0.001395509	389432
ENSG00000203734	0.137447624	0.828776455	345930
ENSG00000203747	-1.371410092	0.060490213	2214
ENSG00000203756	0.28320685	0.785804295	253582
ENSG00000203760	2.038855878	0.019470415	387103
ENSG00000203761	1.678312214	0.016347467	NA
ENSG00000203772	1.67469107	0.010010271	503542
ENSG00000203778	-0.049588043	0.89027495	619208
ENSG00000203780	2.436671128	0.039797741	92565
ENSG00000203785	0.110382061	0.949877628	6704
ENSG00000203791	0.385884434	0.223988887	399818
ENSG00000203797	-0.853859264	0.140063975	8528
ENSG00000203799	-1.917678219	0.039564849	NA
ENSG00000203801	-0.458102533	0.731736285	387111
ENSG00000203804	-0.769367593	0.142125245	574406
ENSG00000203805	3.701884646	0.000946433	196051
ENSG00000203808	-2.739385003	0.006106557	154442
ENSG00000203814	2.268296191	0.023760466	440689
ENSG00000203819	2.143352712	0.008681773	NA
ENSG00000203855	-2.286578138	0.034823054	NA
ENSG00000203859	2.969707153	0.069603996	3284
ENSG00000203865	0.259044085	0.590133952	84852
ENSG00000203867	-1.17015415	0.172926183	282996
ENSG00000203872	-0.054947475	0.943037659	206412
ENSG00000203875	-0.041402084	0.949505594	NA
ENSG00000203876	-4.286449768	8.89e-05	NA
ENSG00000203877	5.136577239	0.024506659	134701
ENSG00000203878	1.196304464	0.545229944	149620
ENSG00000203879	1.10430787	0.0026361	2664
ENSG00000203880	0.147956663	0.73624315	55251
ENSG00000203883	-1.862796728	0.011241022	54345
ENSG00000203896	1.933737706	0.021376693	54923
ENSG00000203907	-4.660203076	0.000193423	441161
ENSG00000203930	-1.786917418	0.092992054	NA
ENSG00000203943	2.4035101	0.125458525	148418
ENSG00000203950	1.318644646	0.021167422	26071
ENSG00000203952	2.219374297	0.141241938	347475
ENSG00000203965	0.406512476	0.269594542	84455
ENSG00000203985	3.724327369	0.015978996	388633
ENSG00000203993	0.795564193	0.063604836	85026
ENSG00000203995	3.520748117	0.016433084	440590
ENSG00000203999	0.075592613	0.906192178	284751
ENSG00000204001	0.468571646	0.783575137	138307
ENSG00000204019	9.499363266	0.008108514	203413
ENSG00000204021	2.070848929	0.289191493	643414
ENSG00000204022	-1.764642389	0.05417939	142910
ENSG00000204044	4.38428796	0.000625337	109729184
ENSG00000204052	4.716762411	0.001381568	221424
ENSG00000204054	0.469130128	0.415254904	NA
ENSG00000204060	3.313700585	0.004487024	100132074
ENSG00000204065	-2.687852859	0.026245158	340543
ENSG00000204070	0.95308282	0.090082376	90196
ENSG00000204084	-1.071514635	0.009065966	3633
ENSG00000204099	-0.467662126	0.668959944	129807
ENSG00000204103	-2.294006872	0.000127008	9935
ENSG00000204104	0.424922034	0.163852628	26146
ENSG00000204110	3.469349122	0.029510698	NA
ENSG00000204116	-0.383155069	0.508853341	53344
ENSG00000204118	-0.659966664	0.592910939	645996
ENSG00000204120	-0.290274559	0.438511018	26058
ENSG00000204128	1.400254322	0.412312538	257407
ENSG00000204130	-0.485441217	0.140186746	55680
ENSG00000204131	-2.726337674	0.006871049	392490
ENSG00000204131	-2.726337674	0.006871049	340527
ENSG00000204136	-4.138533891	3.78e-06	2681
ENSG00000204138	0.238153544	0.506927883	65979
ENSG00000204140	4.097171035	0.043328988	340204
ENSG00000204147	0.78063182	0.062753704	653308
ENSG00000204149	0.50926233	0.411351338	414189
ENSG00000204152	-0.282123869	0.500897316	100652748
ENSG00000204160	-0.474955271	0.128127197	84243
ENSG00000204161	-4.1341566	4.96e-06	170371
ENSG00000204165	0.738432672	0.422521749	158830
ENSG00000204172	0.060968718	0.924031687	642517
ENSG00000204173	1.156986462	0.117955466	652972
ENSG00000204174	3.421938652	0.080694617	5540
ENSG00000204175	1.832070814	0.310041133	9721
ENSG00000204176	-3.490613968	0.000334748	83849
ENSG00000204177	-0.874507753	0.195463113	399761
ENSG00000204178	1.14260127	0.004109881	55219
ENSG00000204179	-0.067457782	0.943132662	26095
ENSG00000204186	-0.26455834	0.786468995	57683
ENSG00000204187	-3.804191666	0.000516992	NA
ENSG00000204195	4.823010094	0.022450797	158833
ENSG00000204209	1.080991141	0.00111111	1616
ENSG00000204217	-1.155168551	0.004331493	659
ENSG00000204219	1.696971849	0.007528421	6920
ENSG00000204220	2.170213563	0.000210517	10471
ENSG00000204227	0.576450124	0.044529846	6015
ENSG00000204228	1.333024884	0.04441956	7923
ENSG00000204231	0.318879235	0.227779397	6257
ENSG00000204237	2.221419291	2.39e-05	339229
ENSG00000204248	-0.058831019	0.92517819	1302
ENSG00000204252	-1.593862805	0.011289237	3111
ENSG00000204253	0.768784359	0.059014375	NA
ENSG00000204256	0.360415256	0.280865884	6046
ENSG00000204257	-1.320446932	0.013793063	3108
ENSG00000204261	-0.607391693	0.189512046	100507463
ENSG00000204262	-1.074315927	0.070161845	1290
ENSG00000204264	0.94781045	0.051749493	5696
ENSG00000204267	0.393077892	0.47218083	6891
ENSG00000204271	0.10603889	0.81393721	169981
ENSG00000204272	0.90850778	0.007475417	550643
ENSG00000204282	-0.620762231	0.224444223	100131096
ENSG00000204287	-0.92837041	0.089559757	3122
ENSG00000204291	-2.683638499	0.000438007	1306
ENSG00000204301	-2.499949412	0.000796533	4855
ENSG00000204304	0.243233816	0.296047798	5089
ENSG00000204305	-0.016817358	0.977955272	177
ENSG00000204308	1.235659023	0.00242912	6048
ENSG00000204310	0.297338211	0.356754158	10554
ENSG00000204311	-1.268572243	0.025713497	494513
ENSG00000204314	0.626919592	0.168892116	100507547
ENSG00000204314	0.626919592	0.168892116	80863
ENSG00000204315	1.485025668	0.00187553	63943
ENSG00000204316	1.295806977	0.033975389	64978
ENSG00000204323	2.662004832	0.029283571	643008
ENSG00000204334	0.998509666	0.138085833	285141
ENSG00000204335	-1.271407173	0.200531657	389058
ENSG00000204338	4.341977125	0.003975286	NA
ENSG00000204344	0.44308427	0.230679456	8859
